Gene_id,UR1,UTI1,UR3,UTI3,UR6,UTI6,UR7,UTI7,UR14,UTI14,UR17,UTI17,UR43,UTI43,UR54,UTI54,UR56,UTI56,UR57,UTI57,UR66,UTI66,UR68,UTI68,UR86,UTI86
10911_ybfF_2,,,,,,,,,,,102.0,6.0,,,,,,,,,,,,,,
10918_glcR_1,,,,,1345.0,85.0,,,,,912.0,56.0,851.0,86.0,731.0,361.0,735.0,575.0,768.0,18.0,749.0,4.0,1200.0,45.0,876.0,242.0
10919_pdxA2,,,,,295.0,8.0,,,,,134.0,5.0,369.0,19.0,220.0,23.0,198.0,61.0,190.0,0.0,253.0,2.0,113.0,6.0,188.0,46.0
10920_hypothetical_protein,,,,,123.0,10.0,,,,,104.0,4.0,196.0,15.0,87.0,5.0,101.0,23.0,168.0,3.0,81.0,2.0,48.0,1.0,112.0,12.0
10921_gbsB,,,,,102.0,5.0,,,,,79.0,3.0,88.0,14.0,105.0,19.0,58.0,16.0,143.0,1.0,102.0,2.0,57.0,0.0,84.0,8.0
10922_dapA_1,,,,,46.0,2.0,,,,,40.0,0.0,35.0,6.0,58.0,7.0,18.0,14.0,54.0,3.0,29.0,1.0,24.0,0.0,28.0,3.0
10923_Integral_membrane_protein_TerC_family_protein,,,,,16.0,1.0,,,,,15.0,0.0,,,17.0,1.0,,,9.0,1.0,16.0,1.0,6.0,0.0,5.0,1.0
10924_hypothetical_protein,,,,,20.0,1.0,,,,,9.0,1.0,10.0,2.0,16.0,1.0,12.0,5.0,4.0,0.0,8.0,0.0,14.0,0.0,6.0,2.0
10925_hypothetical_protein,,,,,,,,,,,6.0,0.0,,,6.0,0.0,,,5.0,3.0,0.0,4.0,,,,
10926_tabA_1,,,,,10.0,0.0,,,,,8.0,0.0,6.0,0.0,20.0,0.0,1.0,4.0,2.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0
10927_Sodium-sulfate_symporter_transmembrane_region,,,,,39.0,4.0,,,,,31.0,1.0,,,,,45.0,8.0,46.0,1.0,36.0,1.0,36.0,2.0,39.0,8.0
10933_asnB_1,,,,,,,,,,,336.0,50.0,305.0,51.0,,,,,,,,,,,,
10941_hypothetical_protein,,,,,,,,,,,871.0,32.0,,,,,746.0,144.0,,,,,,,,
10942_aarA,,,,,,,,,,,264.0,4.0,,,,,239.0,47.0,,,,,,,,
1095_yhjE_1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10968_dcuD_1,,,,,,,,,,,162.0,1.0,,,,,,,,,,,,,,
10969_dcuD_2,,,,,,,,,,,66.0,1.0,,,,,,,,,,,,,,
10999_entS_1,,,,,1645.0,38.0,,,,,925.0,40.0,576.0,101.0,,,531.0,358.0,,,501.0,2.0,,,,
1099_hypothetical_protein,185.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
10_hypothetical_protein,23.0,1.0,,,0.0,0.0,,,4.0,2.0,,,,,,,,,,,,,66.0,3.0,131.0,12.0
11000_entS_2,,,,,3160.0,87.0,,,,,598.0,54.0,670.0,166.0,,,514.0,496.0,,,773.0,9.0,,,,
11024_bacteriophage_N4_receptor-_outer_membrane_subunit,,,,,1209.0,103.0,,,,,672.0,43.0,1937.0,75.0,1224.0,386.0,1131.0,936.0,623.0,16.0,716.0,8.0,1204.0,49.0,463.0,174.0
11028_Phage_integrase_family_protein,,,,,50.0,5.0,,,,,16.0,1.0,,,30.0,4.0,,,28.0,0.0,19.0,2.0,,,26.0,6.0
11029_folD_1,,,,,,,,,,,939.0,107.0,,,,,,,,,,,,,1153.0,534.0
1102_Bacteriophage_lambda_tail_assembly_protein_I,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11030_folD_2,,,,,,,,,,,1092.0,99.0,,,,,,,,,,,,,1026.0,386.0
11036_hypothetical_protein,,,,,273.0,28.0,,,,,162.0,18.0,178.0,24.0,124.0,164.0,138.0,199.0,118.0,11.0,127.0,0.0,358.0,14.0,153.0,49.0
1103_Bacteriophage_lambda_tail_assembly_protein_I,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1105_Phage_minor_tail_protein_L,62.0,1.0,,,134.0,6.0,,,152.0,42.0,,,,,,,68.0,14.0,,,57.0,1.0,,,308.0,26.0
11063_ybbL_1,,,,,,,,,,,127.0,6.0,,,,,,,,,,,,,,
11064_ybbL_2,,,,,,,,,,,378.0,7.0,,,,,,,,,,,,,,
11065_FtsH_protease_regulator_HflK,,,,,,,,,,,802.0,17.0,,,,,2008.0,503.0,,,,,,,,
11066_hypothetical_protein,,,,,,,,,,,286.0,5.0,,,,,417.0,86.0,,,,,,,,
11068_hypothetical_protein,,,,,,,,,,,455.0,12.0,444.0,38.0,,,,,488.0,8.0,394.0,3.0,,,338.0,35.0
1106_Phage_minor_tail_protein,31.0,1.0,,,29.0,1.0,,,,,,,17.0,1.0,,,,,,,14.0,1.0,,,175.0,30.0
11070_ybaT_1,,,,,,,,,,,157.0,6.0,,,,,,,,,,,,,,
11073_copA_1,,,,,,,,,,,1006.0,22.0,,,,,,,,,,,,,,
11074_copA_2,,,,,,,,,,,1457.0,43.0,,,,,,,,,,,,,,
1107_Prophage_tail_length_tape_measure_protein,417.0,35.0,,,677.0,35.0,,,,,,,,,,,603.0,112.0,,,382.0,2.0,,,2855.0,408.0
11080_ybaL_1,,,,,,,,,,,2856.0,155.0,,,,,,,,,,,,,,
11081_ybaL_2,,,,,,,,,,,349.0,19.0,,,,,,,,,,,,,,
1108_Minor_tail_protein_T,21.0,1.0,,,40.0,3.0,,,,,,,27.0,3.0,,,,,,,10.0,0.0,,,213.0,12.0
11096_acrA_1,,,,,,,,,,,1125.0,82.0,,,,,,,,,,,,,,
11097_acrA_2,,,,,,,,,,,2657.0,337.0,,,,,,,,,,,,,,
1109_Bacteriophage_lambda_minor_tail_protein_-GpG-,30.0,2.0,,,46.0,2.0,,,,,,,90.0,5.0,,,,,,,45.0,1.0,,,414.0,5.0
1110_Bacterial_Ig-like_domain_-group_2-,110.0,6.0,,,174.0,7.0,,,,,,,198.0,14.0,,,,,,,152.0,1.0,,,1167.0,36.0
1111_Phage_minor_tail_protein_U,93.0,2.0,,,87.0,3.0,,,,,,,99.0,10.0,,,,,,,69.0,0.0,,,669.0,16.0
1112_Prophage_minor_tail_protein_Z_-GPZ-,19.0,0.0,,,52.0,3.0,,,,,,,31.0,5.0,,,,,,,34.0,0.0,,,,
11132_yajR,,,,,,,,,,,372.0,56.0,,,,,,,343.0,4.0,,,1179.0,33.0,254.0,172.0
1113_hypothetical_protein,16.0,0.0,,,22.0,1.0,,,,,,,25.0,0.0,,,,,,,7.0,0.0,,,220.0,8.0
11140_gpr_1,,,,,,,,,,,1407.0,22.0,,,,,,,,,,,,,,
11141_putative_oxidoreductase,,,,,,,,,,,82.0,0.0,,,,,,,,,,,,,,
11144_nusB_1,,,,,,,,,,,1203.0,148.0,,,,,,,,,,,,,,
11145_nusB_2,,,,,,,,,,,444.0,67.0,,,,,,,,,,,,,,
11158_malZ_1,,,,,,,,,,,72.0,3.0,,,,,,,,,,,,,,
11159_malZ_2,,,,,,,,,,,103.0,12.0,,,,,,,,,,,,,,
1115_clpP_1,214.0,22.0,,,,,,,,,,,,,,,,,,,,,,,3337.0,72.0
11162_brnQ_1,,,,,,,,,,,2859.0,314.0,,,,,,,,,,,,,,
11163_brnQ_2,,,,,,,,,,,2001.0,181.0,,,,,,,,,,,,,,
1116_hypothetical_protein,30.0,2.0,,,,,,,,,,,44.0,5.0,,,,,,,,,,,,
1117_Phage_portal_protein-_lambda_family,191.0,10.0,,,126.0,10.0,,,,,,,,,,,,,,,183.0,1.0,,,987.0,22.0
11189_ampH_2,,,,,,,87.0,1.0,,,37.0,3.0,,,,,,,,,,,,,,
11199_glmU_1,,,,,,,,,,,46.0,2.0,,,,,,,,,,,,,,
1119_Phage_terminase_large_subunit_-GpA-,523.0,35.0,,,226.0,14.0,,,,,,,360.0,27.0,,,,,,,196.0,2.0,,,1137.0,32.0
11208_lacA,,,,,11109.0,12.0,,,,,4111.0,5.0,,,,,2941.0,35.0,,,,,,,,
11213_prpC_1,,,,,,,,,,,8.0,1.0,,,,,,,,,,,,,,
11214_prpC_2,,,,,,,,,,,25.0,3.0,,,,,,,,,,,,,,
11222_hypothetical_protein,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,
11232_betB_1,,,,,,,,,,,1262.0,6.0,1367.0,17.0,2842.0,109.0,,,,,,,,,,
11233_betB_2,,,,,,,,,,,3936.0,12.0,4264.0,97.0,7984.0,325.0,,,,,,,,,,
11243_lutB_1,,,,,,,,,,,171.0,5.0,,,,,,,,,,,,,,
11244_lutB_2,,,,,,,,,,,386.0,17.0,,,,,,,,,,,,,,
11250_rob_1,,,,,,,,,,,99.0,8.0,,,,,,,,,,,,,,
11251_hypothetical_protein,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,
11256_transcriptional_activator_TtdR,,,,,,,,,,,277.0,13.0,,,259.0,39.0,,,,,294.0,2.0,,,215.0,53.0
11257_dmlR_4,,,,,,,,,,,768.0,16.0,,,864.0,124.0,,,,,878.0,2.0,,,802.0,177.0
11259_NADH_oxidase,,,,,339.0,1.0,,,,,124.0,7.0,272.0,22.0,49.0,10.0,108.0,36.0,58.0,2.0,71.0,3.0,,,,
11271_pic_1,,,,,,,,,,,2826.0,49.0,,,,,,,,,,,432.0,135.0,1967.0,93.0
11272_hbp_1,,,,,,,,,,,1013.0,53.0,,,,,,,,,,,,,823.0,99.0
11273_hbp_2,,,,,,,,,,,4865.0,120.0,,,3364.0,916.0,,,11910.0,19.0,4708.0,11.0,767.0,260.0,4009.0,319.0
11274_mprA_2,,,,,,,,,,,82.0,7.0,,,27.0,11.0,174.0,31.0,156.0,4.0,96.0,1.0,53.0,8.0,71.0,12.0
11275_hypothetical_protein,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,
11276_intS_1,,,,,,,,,,,113.0,9.0,,,,,,,,,,,,,,
11277_ypjF,,,,,,,,,,,65.0,3.0,,,,,,,,,,,,,,
11279_hypothetical_protein,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,
11283_hypothetical_protein,,,,,,,,,,,38.0,1.0,,,,,,,,,,,,,,
11284_hypothetical_protein,,,,,,,,,,,82.0,2.0,,,,,,,,,,,,,,
11285_yeeR_2,,,,,,,,,,,166.0,8.0,,,,,,,526.0,16.0,318.0,1.0,,,,
11288_hypothetical_protein,,,,,,,,,,,1691.0,108.0,,,,,,,,,,,,,,
11289_hypothetical_protein,,,,,,,,,,,17.0,2.0,,,,,,,,,,,,,,
11290_hypothetical_protein,,,,,,,,,,,61.0,3.0,,,,,,,,,,,,,,
11292_hypothetical_protein,,,,,6.0,1.0,,,,,5.0,0.0,,,,,,,16.0,1.0,,,,,15.0,3.0
11293_hypothetical_protein,,,,,,,,,,,207.0,12.0,,,,,,,,,,,,,,
11296_Prophage_CP4-57_regulatory_protein_-AlpA-,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
11297_hypothetical_protein,,,,,,,,,,,1119.0,45.0,1087.0,104.0,,,,,947.0,9.0,1501.0,1.0,,,,
11298_hypothetical_protein,,,,,,,,,,,132.0,6.0,,,,,,,,,514.0,3.0,,,,
11299_hypothetical_protein,,,,,0.0,0.0,8.0,0.0,,,1.0,0.0,,,0.0,3.0,,,1.0,3.0,,,,,,
11300_hypothetical_protein,,,,,,,,,,,67.0,1.0,,,30.0,5.0,,,70.0,0.0,41.0,1.0,,,,
11303_hypothetical_protein,,,,,,,,,,,225.0,9.0,,,,,,,,,,,,,,
11308_Transposase_C_of_IS166_homeodomain_protein,,,,,,,,,,,115.0,5.0,,,,,,,,,,,,,,
11309_Transposase_IS66_family_protein,,,,,,,,,,,619.0,40.0,,,,,,,81.0,5.0,,,,,,
11310_Transposase_IS116-IS110-IS902_family_protein,,,,,,,1028.0,1.0,,,0.0,0.0,,,246.0,22.0,,,87.0,2.0,,,1.0,0.0,,
11311_hypothetical_protein,,,,,,,,,,,156.0,4.0,,,160.0,92.0,,,261.0,4.0,,,51.0,1.0,,
11312_Cupin_domain_protein,,,,,,,,,,,822.0,6.0,,,,,,,,,,,,,,
11319_lsrF_1,,,,,,,,,,,484.0,3.0,,,,,,,,,,,,,,
11320_lsrF_2,,,,,,,,,,,570.0,6.0,,,,,,,,,,,,,,
11322_lsrE,,,,,,,,,,,259.0,4.0,,,,,,,,,,,,,,
11323_hypothetical_protein,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,
11325_hypothetical_protein,,,,,,,,,,,23.0,1.0,,,,,,,,,,,,,,
11326_Helix-turn-helix_domain_of_resolvase,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,
11327_yihN_1,,,,,,,,,,,3062.0,874.0,,,,,,,,,,,,,,
11328_hypothetical_protein,,,,,,,,,,,4902.0,193.0,,,,,,,,,,,,,,
11329_hypothetical_protein,,,,,,,,,,,15217.0,636.0,,,,,,,,,,,,,,
11330_Modification_methylase_Eco57IB,,,,,,,,,,,11966.0,688.0,,,,,,,,,,,,,,
11338_pepD_1,,,,,,,,,,,15904.0,674.0,,,,,,,,,,,,,,
11339_pepD_2,,,,,,,,,,,4192.0,88.0,,,,,,,,,,,,,,
11353_hypothetical_protein,,,,,,,,,,,52.0,6.0,,,,,,,36.0,1.0,,,,,,
11354_rcsB_1,,,,,,,,,,,29.0,5.0,,,,,,,8.0,0.0,16.0,0.0,,,,
11355_Sigma-70-_region_4,,,,,,,,,,,23.0,8.0,,,,,,,11.0,1.0,21.0,0.0,,,,
11356_hypothetical_protein,,,,,,,,,,,4084.0,251.0,,,,,,,2273.0,19.0,3826.0,18.0,,,,
11357_hypothetical_protein,,,,,,,,,,,1012.0,30.0,,,,,,,,,,,,,,
11359_prsE,,,,,,,,,,,924.0,38.0,,,,,,,,,824.0,1.0,,,,
1135_hypothetical_protein,233.0,30.0,,,,,148.0,0.0,,,,,185.0,41.0,,,,,,,244.0,3.0,,,,
11361_Outer_membrane_efflux_protein,,,,,,,,,,,322.0,33.0,,,,,,,193.0,6.0,196.0,4.0,,,,
11362_hypothetical_protein,,,,,,,,,,,29.0,2.0,,,,,,,28.0,6.0,21.0,2.0,,,,
11363_hypothetical_protein,,,,,,,,,,,20.0,0.0,,,,,,,34.0,0.0,23.0,0.0,,,,
11364_pic_2,,,,,,,,,,,1737.0,45.0,,,,,,,1001.0,9.0,,,,,,
11365_pic_3,,,,,,,,,,,3761.0,116.0,,,,,,,2643.0,34.0,,,,,,
11366_pic_4,,,,,,,,,,,26.0,4.0,,,,,,,,,,,,,,
11367_papB_2,,,,,,,,,,,21.0,4.0,,,,,,,8.0,0.0,19.0,0.0,,,,
11368_Transposase-_Mutator_family,,,,,,,,,,,502.0,17.0,,,,,,,365.0,4.0,644.0,2.0,,,,
11369_hypothetical_protein,,,,,,,,,,,119.0,5.0,,,,,,,376.0,4.0,132.0,0.0,,,,
11370_hypothetical_protein,,,,,,,,,,,76.0,3.0,,,,,,,96.0,0.0,108.0,0.0,,,,
11373_hypothetical_protein,,,,,,,,,,,7.0,0.0,,,,,,,42.0,3.0,660.0,0.0,,,,
11374_hypothetical_protein,,,,,,,,,,,45.0,2.0,,,,,,,,,,,,,,
11375_fhaB_2,,,,,,,,,,,2665.0,68.0,,,,,,,,,,,,,,
11376_shlA,,,,,,,,,,,956.0,22.0,,,,,,,789.0,5.0,,,,,,
11377_hemolysin_secretion-activation_protein_ShlB-FhaC-HecB,,,,,,,,,,,136.0,4.0,,,,,,,79.0,1.0,150.0,0.0,,,,
11378_shlB,,,,,,,,,,,1910.0,16.0,,,,,,,1024.0,7.0,1199.0,0.0,,,316.0,43.0
11379_hypothetical_protein,,,,,,,,,,,221.0,8.0,,,,,,,288.0,4.0,222.0,1.0,549.0,12.0,631.0,132.0
1137_hypothetical_protein,5677.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,
11380_gntR_1,,,,,,,,,,,2562.0,89.0,,,,,,,3444.0,21.0,2661.0,4.0,,,3254.0,367.0
11382_ulaB_1,,,,,,,,,,,3960.0,6.0,,,,,,,5799.0,3.0,3711.0,3.0,,,4440.0,142.0
11383_ulaA_1,,,,,,,,,,,7637.0,31.0,,,,,,,11737.0,3.0,9055.0,4.0,,,10594.0,233.0
11385_hypothetical_protein,,,,,3705.0,78.0,,,,,779.0,26.0,,,,,,,692.0,14.0,774.0,4.0,,,894.0,208.0
11386_fucP_1,,,,,2268.0,35.0,,,,,705.0,27.0,,,,,,,668.0,6.0,656.0,2.0,,,179.0,31.0
11387_rbsK_1,,,,,710.0,21.0,,,,,266.0,2.0,,,,,,,464.0,4.0,396.0,2.0,,,30.0,3.0
11388_deoR_2,,,,,2237.0,69.0,,,,,737.0,41.0,,,,,,,692.0,8.0,770.0,4.0,,,1288.0,299.0
11389_hypothetical_protein,,,,,,,344.0,0.0,,,508.0,0.0,,,,,,,664.0,2.0,222.0,2.0,,,,
11390_CAAX_amino_terminal_protease_self-_immunity,,,,,,,,,,,27.0,1.0,,,,,,,,,12.0,1.0,,,,
11391_hypothetical_protein,,,,,,,10879.0,4.0,,,1896.0,23.0,,,,,,,175.0,3.0,2413.0,1.0,,,,
11392_pelX,,,,,,,,,,,5512.0,12.0,,,,,,,827.0,4.0,12288.0,3.0,,,,
11393_hypothetical_protein,,,,,,,,,,,1941.0,10.0,,,,,,,,,,,,,,
11394_hypothetical_protein,,,,,,,,,,,3680.0,4.0,,,,,,,229.0,1.0,4240.0,2.0,,,,
11395_yjmB,,,,,,,,,,,6980.0,10.0,,,,,,,379.0,1.0,7656.0,2.0,,,,
11396_Cupin_domain_protein,,,,,,,30480.0,3.0,,,10896.0,11.0,,,,,,,630.0,0.0,8273.0,1.0,,,,
11397_gno_1,,,,,,,36571.0,3.0,,,12865.0,15.0,,,,,,,727.0,1.0,9507.0,0.0,,,,
11398_ogl,,,,,,,36394.0,3.0,,,16399.0,10.0,,,,,,,1030.0,3.0,16794.0,0.0,,,,
11399_hypothetical_protein,,,,,,,23176.0,36.0,,,9435.0,63.0,,,,,,,201.0,1.0,8209.0,2.0,,,,
1139_hypothetical_protein,138.0,21.0,,,,,261.0,2.0,,,,,191.0,14.0,,,,,,,132.0,0.0,,,,
11404_hypothetical_protein,,,,,,,,,,,323.0,15.0,,,,,,,424.0,9.0,,,,,,
11408_hypothetical_protein,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,
11413_fcuA_1,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
11414_TonB-dependent_Receptor_Plug_Domain_protein,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
11415_hypothetical_protein,,,,,,,,,,,748.0,63.0,,,,,,,569.0,6.0,533.0,1.0,,,,
11417_hypothetical_protein,,,,,,,,,,,3138.0,76.0,,,,,,,2802.0,14.0,,,,,,
11422_hypothetical_protein,,,,,,,,,,,626.0,20.0,,,,,,,542.0,3.0,715.0,0.0,,,,
11423_hypothetical_protein,,,,,,,,,,,323.0,13.0,9.0,0.0,,,,,255.0,1.0,371.0,4.0,,,,
11424_hypothetical_protein,,,,,,,,,,,155.0,0.0,,,,,,,103.0,0.0,223.0,0.0,,,,
11425_hypothetical_protein,,,,,,,,,,,519.0,7.0,,,,,,,264.0,0.0,754.0,0.0,,,,
11426_hypothetical_protein,,,,,,,,,,,336.0,8.0,,,,,,,174.0,1.0,348.0,1.0,,,,
11434_cbeA_2,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,
11436_hypothetical_protein,,,,,,,,,,,1.0,0.0,,,,,,,2.0,0.0,0.0,1.0,,,,
11437_hypothetical_protein,,,,,,,,,,,130.0,12.0,,,,,,,164.0,2.0,72.0,5.0,,,,
11441_putative_Helix-turn-helix_domain_of_transposase_IS66,,,,,,,,,,,70.0,11.0,,,,,,,46.0,2.0,52.0,0.0,,,,
11443_Transposase,,,,,,,,,,,80.0,1.0,,,,,,,62.0,3.0,85.0,0.0,,,,
11444_hypothetical_protein,,,,,,,,,,,86.0,3.0,,,,,,,86.0,2.0,80.0,0.0,,,,
11445_hypothetical_protein,,,,,,,,,,,14.0,0.0,,,,,,,27.0,0.0,20.0,1.0,,,,
11447_rnhA,,,,,,,,,,,396.0,97.0,,,,,,,,,,,,,,
11462_hypothetical_protein,,,,,,,,,,,205.0,27.0,,,,,,,,,,,,,,
11463_hypothetical_protein,,,,,,,,,,,30.0,1.0,,,,,,,,,,,,,,
11495_hypothetical_protein,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,
1150_hypothetical_protein,136.0,0.0,,,,,17.0,0.0,,,,,,,,,,,,,52.0,1.0,,,,
11547_imm_1,,,,,2587.0,73.0,,,,,4115.0,48.0,,,3633.0,146.0,3450.0,406.0,4014.0,18.0,4242.0,2.0,1594.0,28.0,3442.0,281.0
11548_imm_2,,,,,576.0,10.0,,,,,408.0,11.0,,,,,,,444.0,3.0,,,633.0,10.0,285.0,73.0
11549_imm_3,,,,,345.0,13.0,,,,,173.0,16.0,,,311.0,15.0,233.0,85.0,290.0,1.0,437.0,2.0,282.0,13.0,839.0,32.0
11550_pys2,,,,,280.0,39.0,,,,,356.0,27.0,,,260.0,132.0,634.0,255.0,498.0,6.0,307.0,4.0,750.0,14.0,224.0,47.0
11562_Integrase_core_domain_protein,,,,,,,,,,,127.0,7.0,,,,,,,,,,,,,,
11588_leuA_1,,,,,,,,,,,150757.0,116.0,,,,,,,,,,,,,,
11589_leuA_2,,,,,,,,,,,63396.0,61.0,,,,,,,,,,,,,,
11599_hypothetical_protein,,,,,,,,,,,24.0,3.0,,,25.0,7.0,,,50.0,0.0,33.0,0.0,50.0,1.0,17.0,5.0
11600_hypothetical_protein,,,,,,,,,,,48.0,2.0,548.0,39.0,112.0,26.0,,,139.0,2.0,135.0,0.0,366.0,2.0,72.0,10.0
11605_polB,,,,,,,,,,,873.0,72.0,,,,,,,980.0,21.0,,,,,,
11615_ccdB,,,,,145.0,28.0,,,,,106.0,32.0,,,103.0,111.0,116.0,135.0,128.0,5.0,46.0,1.0,159.0,13.0,128.0,43.0
11616_ccdA,,,,,175.0,8.0,,,,,151.0,16.0,31.0,12.0,292.0,78.0,107.0,73.0,166.0,1.0,29.0,1.0,181.0,8.0,232.0,43.0
11628_hcl,,,,,,,259.0,5.0,,,292.0,7.0,,,,,,,,,,,,,,
11629_lcfB,,,,,,,606.0,14.0,,,592.0,35.0,,,,,,,,,,,,,,
11633_carB_1,,,,,5944.0,165.0,,,,,2311.0,380.0,,,,,5567.0,1965.0,,,4638.0,8.0,2785.0,118.0,3339.0,1637.0
11634_carB_2,,,,,1076.0,52.0,,,,,770.0,65.0,,,,,923.0,395.0,,,955.0,3.0,512.0,15.0,384.0,322.0
11637_hypothetical_protein,,,,,408.0,12.0,,,,,39.0,2.0,148.0,19.0,,,206.0,106.0,75.0,0.0,255.0,1.0,40.0,3.0,,
11639_rihC_2,,,,,,,,,,,84.0,1.0,,,,,,,61.0,1.0,,,,,,
11648_hypothetical_protein,,,,,221.0,22.0,,,,,124.0,8.0,113.0,12.0,124.0,26.0,113.0,36.0,89.0,3.0,173.0,3.0,135.0,3.0,81.0,15.0
11649_atsA_1,,,,,182.0,44.0,,,,,237.0,13.0,193.0,21.0,,,147.0,35.0,182.0,6.0,262.0,8.0,319.0,1.0,100.0,28.0
11650_hypothetical_protein,,,,,29.0,24.0,,,,,68.0,2.0,54.0,10.0,100.0,46.0,19.0,11.0,25.0,1.0,44.0,0.0,62.0,1.0,19.0,9.0
11651_hypothetical_protein,,,,,,,,,,,54.0,5.0,,,80.0,28.0,,,25.0,2.0,55.0,0.0,,,,
11678_higA-2_1,,,,,,,,,,,474.0,16.0,659.0,42.0,642.0,80.0,,,519.0,4.0,398.0,1.0,624.0,6.0,347.0,90.0
11679_higB-2_1,,,,,,,,,,,2397.0,202.0,2578.0,398.0,3117.0,832.0,,,2302.0,42.0,1894.0,6.0,3850.0,85.0,1927.0,1215.0
11685_putative_DNA-binding_transcriptional_regulator,,,,,,,,,,,972.0,47.0,,,,,,,1051.0,11.0,,,602.0,22.0,,
1168_asr,341.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
11701_hypothetical_protein,,,,,,,,,,,26.0,14.0,20.0,3.0,,,,,27.0,3.0,,,,,,
11715_siaP,,,,,205.0,3.0,,,,,25.0,2.0,,,25.0,7.0,16.0,17.0,27.0,4.0,17.0,1.0,62.0,0.0,12.0,3.0
11716_siaT_1,,,,,66.0,1.0,,,,,20.0,1.0,16.0,1.0,18.0,2.0,64.0,38.0,31.0,2.0,11.0,2.0,32.0,0.0,16.0,2.0
11717_siaT_2,,,,,175.0,2.0,,,,,38.0,2.0,57.0,2.0,32.0,6.0,56.0,33.0,30.0,3.0,25.0,1.0,25.0,2.0,27.0,10.0
11722_hypothetical_protein,,,,,,,,,,,2377.0,374.0,,,,,,,1945.0,35.0,,,,,1616.0,982.0
11723_hsdR,,,,,,,,,,,5637.0,257.0,,,9534.0,2369.0,,,4714.0,49.0,,,,,3962.0,1039.0
11727_hypothetical_protein,,,,,,,,,,,2586.0,118.0,,,,,,,,,,,,,,
11728_hypothetical_protein,,,,,,,,,,,786.0,37.0,,,,,,,,,,,,,,
11735_Major_Facilitator_Superfamily_protein,,,,,81.0,5.0,,,,,74.0,0.0,307.0,7.0,,,,,,,,,285.0,2.0,,
11736_hypothetical_protein,,,,,22.0,3.0,,,,,11.0,0.0,59.0,1.0,,,,,,,,,48.0,0.0,,
11737_RNA_2-phosphotransferase,,,,,,,,,,,18.0,0.0,33.0,0.0,,,,,19.0,1.0,23.0,2.0,,,,
11738_RNA_2-phosphotransferase,,,,,,,,,,,151.0,3.0,180.0,6.0,,,,,114.0,2.0,142.0,1.0,,,,
11741_iadA,,,,,,,,,,,2839.0,70.0,4903.0,127.0,,,,,1603.0,11.0,1921.0,3.0,555.0,26.0,1535.0,404.0
11743_ptsI_1,,,,,,,,,,,39.0,1.0,,,,,,,32.0,3.0,,,,,38.0,5.0
11749_sfaH_3,,,,,,,,,,,739.0,8.0,,,,,,,,,,,,,,
11750_FimH-_mannose_binding,,,,,,,,,,,986.0,5.0,,,,,,,,,,,,,,
11754_fimD_6,,,,,,,,,,,2898.0,11.0,,,,,,,,,,,,,,
11763_hypothetical_protein,,,,,,,,,,,7.0,0.0,,,,,,,11.0,0.0,,,,,,
11764_hypothetical_protein,,,,,,,,,,,71.0,0.0,,,78.0,5.0,,,,,18.0,0.0,131.0,2.0,,
11765_hypothetical_protein,,,,,,,,,,,4.0,0.0,,,34.0,4.0,,,41.0,2.0,9.0,0.0,68.0,2.0,,
11766_hypothetical_protein,,,,,,,,,,,1129.0,49.0,,,,,,,1168.0,9.0,,,,,,
11767_hypothetical_protein,,,,,,,,,,,881.0,132.0,,,,,,,667.0,26.0,,,,,,
11768_hypothetical_protein,,,,,,,,,,,3924.0,466.0,,,,,,,2044.0,84.0,,,,,,
11769_ATP-dependent_helicase_HepA,,,,,,,,,,,13330.0,1514.0,,,,,,,7880.0,325.0,,,,,,
11770_hypothetical_protein,,,,,,,,,,,1137.0,203.0,,,,,,,1465.0,41.0,,,,,,
11771_hypothetical_protein,,,,,,,,,,,841.0,61.0,,,,,,,1193.0,16.0,,,,,,
11772_DNA_methylase,,,,,,,,,,,6775.0,725.0,,,,,,,,,,,,,,
11773_DNA_methylase,,,,,,,,,,,2659.0,214.0,,,,,,,,,,,,,,
11774_Type_III_restriction_enzyme-_res_subunit,,,,,,,,,,,10197.0,888.0,,,,,,,9740.0,112.0,,,,,,
11775_hypothetical_protein,,,,,,,,,,,90.0,2.0,,,,,,,91.0,0.0,,,,,,
11777_hypothetical_protein,,,,,,,,,,,558.0,29.0,,,,,,,,,454.0,0.0,,,,
