"","ur_rpkms_means","uti_rpkms_means"
"16494_aroK",9.59042106050428,10.311042471918
"16091_YGGT_family_protein",5.61586296628913,6.03620743337372
"16310_secG",9.19395096934708,9.88206976585793
"17669_aceE",10.6864616153544,11.4793328632963
"17667_aroP_1",6.63396486571407,7.12598831499705
"16861_atpA",9.86731353680363,10.5979485108123
"15359_nrdB",8.26852593402268,8.87956569944793
"17005_formate_dehydrogenase_accessory_protein_FdhE",6.99691436826789,7.51280097821549
"16938_pldA",6.02448569567922,6.46473703564679
"15191_mdtB",3.2067170935048,3.439697401032
"16748_rfaQ",6.65084082892436,7.13399166981717
"16743_gspA_1",7.01765150850823,7.52703488157484
"17360_pyrB",4.51202616970503,4.8393974181034
"18773_dsDNA-mimic_protein",7.8908424338013,8.45221815460765
"18641_pabC",6.43824179812086,6.89345985990207
"15382_menC",5.9749824438671,6.39656091387203
"16862_atpH",9.30734557657469,9.95744504643302
"15750_ffh",7.12023269941332,7.61668336404079
"15246_minD_1",7.2619446173799,7.76520116586868
"18169_ahpF",9.69183331756726,10.3594960113555
"16637_Peptidase_M16_inactive_domain_protein",6.07369024068654,6.49138444189514
"16477_nirC",3.55758397788596,3.80218976795469
"15164_algC",3.08714336756916,3.29863720183272
"15731_pssA",7.12699313858794,7.6120787920254
"18761_tdk",6.18807083896083,6.5987371981088
"15444_epmC",7.0660015436068,7.53278400642277
"17263_ampC",4.38390567573451,4.67264842361303
"17106_thiE",2.01034840154498,2.14247872260132
"18831_pspA",6.82960251319419,7.27807547770414
"17545_hypothetical_protein",6.06151409683978,6.45932031733319
"18470_putative_S-adenosyl-L-methionine-dependent_methyltransferase",7.61775661318508,8.11436590714813
"16332_yrbG",5.46502547447835,5.81493649294392
"16757_dut",7.45837779205049,7.9347806632826
"16409_def",8.64329508674033,9.19333019677646
"18583_ycdZ",5.73356846445638,6.09818210609942
"17547_yjjK",7.49117453785984,7.96543198346522
"16378_yhdE",6.81251197949604,7.24371891384118
"14968_DNA_damage-inducible_protein_YebG",8.58516339377171,9.1262097611636
"15577_yfeX",6.7531497813064,7.17636192851235
"16491_dam",7.73875914918214,8.22343063820411
"18703_hypothetical_protein",6.21406508348822,6.6019732548756
"18057_recR",5.69534375888415,6.04889507810679
"18056_ybaB",9.44369373475296,10.0292783762201
"15607_acrB_2",7.69712879398637,8.16960946068067
"18400_hypothetical_protein",7.16367421989259,7.60336069537186
"19144_tyrS",7.93308762731308,8.41964645933429
"16099_trmB",7.0620452706156,7.49386300509278
"17750_proS_2",7.1225347228871,7.55416557538497
"15129_hypothetical_protein",9.54357235444718,10.111029484936
"16381_mreB",7.61748625913262,8.06224801992187
"15669_pepB",6.16373300660586,6.52317739531946
"16745_gspA_2",6.53089865844189,6.91082280234112
"16677_glyQ",7.49476142979689,7.92812182783657
"17997_ribE",9.1837459614319,9.71439713291471
"16899_rhlB",8.83626913764505,9.33898168851951
"14947_prc",7.60711796295111,8.03799683531505
"17730_rseP",8.51648844706238,8.99831312854482
"15910_hypothetical_protein",5.91046323199222,6.24411602212708
"14828_aroG_1",6.55688430665399,6.92135432707322
"17636_cell_division_protein_MraZ",9.26546895598623,9.77664399645621
"18168_ahpC",12.3128362369101,12.9900046004405
"16767_rpoZ",9.45872173373553,9.97465830395118
"18737_hypothetical_protein",6.20181010938227,6.53558024607693
"15677_iscR",9.64826749838531,10.1654862757204
"15435_usg",5.43829851554517,5.7277754801556
"17609_rsmA",6.77485932366953,7.13413058974899
"15395_nuoK",5.10051213105434,5.36864060318555
"16220_hypothetical_protein",4.91218168936514,5.16787112412311
"14839_rplT",10.323655885659,10.8549764906921
"15239_rcnB",7.29918493959627,7.67454048839755
"16529_glpR_2",6.79324353290093,7.14218383361438
"18391_ybjG",5.37695064054806,5.65242837491541
"17273_psd",7.08568496475504,7.44819136744623
"18041_hypothetical_protein",4.00845532878661,4.21288762247604
"16200_ttdT",1.3253801580194,1.39270365085704
"18755_purU",7.38907023739945,7.7590756672949
"16863_atpF",10.2805645388652,10.7936669226677
"16911_rffA",4.87339978204248,5.11518962908799
"17671_lpdA",10.0243533682041,10.5198408600382
"15036_ftnA_2",8.71296957818908,9.14355378523447
"16509_envZ",5.3454580742059,5.60703456524787
"14930_sdaA",7.07920327152744,7.42536130751829
"17551_pspB_1",6.71482064569276,7.04291714735288
"17721_map",7.81260182009343,8.18953610986309
"17047_hslV",7.80684533057082,8.18204322613494
"16098_hypothetical_protein",8.88985319925746,9.31612815741237
"15237_rcnR",5.92061792743478,6.20377054713159
"16766_gmk",8.86090872340902,9.28015324587875
"17989_preprotein_translocase_subunit_YajC",9.52036330499102,9.9681434655476
"18709_fadR",6.82095418796168,7.14065597921704
"15578_RpoE-regulated_lipoprotein",6.00684560551259,6.2876180920672
"15676_iscS",9.60174679278638,10.0470348827317
"16403_hypothetical_protein",6.68712660329521,6.99420352160644
"16898_gppA",6.82248101500527,7.13391187976118
"17280_mutL",6.50062901622606,6.79488157170296
"18029_fadM",3.94493769032814,4.12284177663754
"18473_mukB",6.80289333125369,7.10907141845779
"16950_ubiE",7.13528341559885,7.4557277207419
"14946_htpX",6.92832588085251,7.23810752805815
"18235_fur",8.42750930525971,8.80379610177744
"18402_rimK",5.418705825497,5.66060162522931
"17275_orn",6.34206299139976,6.62517136346339
"14913_leuE",7.11651743689085,7.43373052976166
"17371_holC",6.96267851923969,7.27035195013782
"16392_hypothetical_protein",3.87821774326216,4.04918671482495
"18008_putative_nucleotide-binding_protein",7.77674212707512,8.11412339655728
"15896_SecY_interacting_protein_Syd",6.91775996867976,7.21759621194953
"16901_hypothetical_protein",10.4264146921059,10.8720581626038
"16952_ubiB",6.68129998307519,6.96469754150806
"19143_pdxY",5.26640752360737,5.48827570906569
"18680_nudJ_2",5.45192919838389,5.68148860706255
"18742_chaA",5.65240645101469,5.88901908136266
"17335_corC_3",6.71536132439276,6.99593275260342
"17993_tsx",7.72189634615898,8.0438926188312
"16010_cdhB",2.25785965080553,2.35053782618384
"18862_fnr",8.62719295679046,8.9789287343671
"15563_ptsI_2",9.6385512707819,10.0300842312335
"17668_pdhR_3",9.90616151592667,10.3064098326091
"15796_yqaA",7.6168454618753,7.92226228690453
"18501_hypothetical_protein",6.2635780364707,6.5146104842795
"16245_allS_2",5.57492232913702,5.79710983557822
"17563_hypothetical_protein",7.61681904638082,7.92023320304863
"18353_fiu_1",5.25860618940247,5.46637421491234
"18733_hemA",7.37652301370966,7.66725458843136
"16373_efflux_system_membrane_protein",7.86257883760898,8.17242441877758
"18765_hypothetical_protein",4.51688094501769,4.69483209779056
"15799_alaS",8.590114954507,8.92759463038848
"15323_narL_1",5.80838703450843,6.03642551404009
"18821_dppA_2",4.85070032974295,5.04099702726127
"18480_pncB",7.2920056220849,7.57556815751842
"17074_eptC",6.90955942829742,7.17775920589108
"18239_seqA",9.48179343352844,9.8497164867085
"14987_aspS",8.07713420113421,8.38852323756498
"18437_trxB",9.40992407660435,9.7719986957794
"17653_secM",8.61488509438177,8.94139975044684
"17348_mpl",6.60876255206184,6.85922645091869
"15004_cmoA",6.62969701725224,6.87789945673666
"16315_yhbY",8.96566632123606,9.30030877997538
"16337_lptB_1",7.66237571272772,7.9482262558253
"15649_hypothetical_protein",0.751755477433646,0.779579093909899
"16336_lptA",8.66051088199788,8.9784171824168
"16569_ftsX",5.86209947443375,6.07529997847198
"18408_ybjO",5.20232414518125,5.39107753156561
"16312_folP",6.21147005915503,6.43556531249722
"17838_rtcB_2",3.10683669671347,3.21775086602867
"15316_rsuA",7.10239087907112,7.35527621555172
"18817_oppF_3",4.74131916681574,4.90862520678442
"17197_mdtO",1.41449134999171,1.46407782880476
"16738_hldD",8.39839762173956,8.68844663382484
"17974_hypothetical_protein",5.72538838129847,5.92143585492557
"15659_hypothetical_protein",8.18470863366577,8.46443773249978
"17044_rraA",9.77836673454799,10.1081634379433
"15581_amiA",6.7827204119679,7.00887854070395
"18403_Putative_bacterial_sensory_transduction_regulator",7.26515290264931,7.50530089974251
"17929_codA",4.50049911922947,4.64903477441408
"16857_glmU",7.01663527906768,7.2405481767978
"15682_hcaT",4.13047410320604,4.26056545242894
"15402_nuoC",8.21532755145171,8.47353944906993
"18472_mukE",6.78089208772397,6.99225109626924
"16092_hypothetical_protein",6.31069610545771,6.50613462334898
"16020_lysS",8.13705502861192,8.38895201852875
"18357_glnQ_3",7.05852551042088,7.27670680265321
"15434_truA",4.20418077972746,4.33334583858455
"17158_lexA_1",8.65141278789966,8.91455767128258
"18111_ppiB",10.0605739296668,10.3644806237139
"17274_rsgA",6.2511600523645,6.43986724095089
"15837_pphB",3.8243700236523,3.9382435446615
"15267_pbpG_1",7.17334058118579,7.38571234467536
"16180_ribB",6.85791682781822,7.05798927892275
"16040_zapA",9.15547304144748,9.41848327550709
"16689_avtA",9.09688997704096,9.35772196651872
"15247_metG",7.7545712612859,7.97436971748363
"18467_kdsB",7.21752921028295,7.42120877730849
"17649_ftsQ",8.53150275399564,8.77178350307496
"16458_slyD",8.93276612381173,9.18294744589186
"15383_menB",6.70108013722649,6.88862734160824
"17982_phoR",5.25614173618808,5.40314184635944
"16605_gor",7.04623330422887,7.24015440438521
"15389_rbn",4.97817598050686,5.11412955372904
"18224_ubiF",3.89469919231585,3.99957528881642
"18027_ppiD",7.92158451022786,8.13193547844729
"18285_cydB",8.79824949143908,9.03179680537214
"15446_mepA",6.66596875163547,6.84235996419499
"19181_hypothetical_protein",5.87773962958202,6.03238182801282
"18780_hypothetical_protein",6.16617226286557,6.32711669845304
"15655_xseA",6.57460804095589,6.74548997538485
"16023_dsbC",6.62585331394058,6.79744054404188
"15571_cysP",2.88113893050064,2.95570289322401
"19105_mdtI",3.9648364708072,4.06590039753272
"18639_acpP",13.352990318909,13.6856557180317
"15151_gnd",8.81390854062599,9.03284866233167
"15582_hemF",5.58588962686757,5.72236856716301
"17367_rraB",10.5595908911175,10.8151437187833
"18815_fabI",8.27146547473547,8.47077885616856
"18597_lipoprotein",5.02173121260852,5.14190833543246
"15836_mutS",6.27226247458014,6.42204543103468
"15393_nuoM",6.32335605127277,6.47378642563006
"17350_peptidase_PmbA",6.79462476823873,6.95575176570279
"15717_rseB",7.00769848521311,7.17196910609768
"16964_trkH",6.0139424493698,6.15129480450501
"15432_accD",7.88953359167793,8.06906947305988
"17573_nhaA",6.37528360886327,6.52020530643427
"17610_pdxA",6.44513884647358,6.59076215277618
"18020_hypothetical_protein",8.18711639362605,8.36859155881779
"16039_hypothetical_protein",8.14636489895439,8.32315187512602
"16492_cell_division_protein_DamX",8.77050984382048,8.95505398264696
"15616_purC",6.75048104364622,6.89245802353299
"16088_yqgF",5.55720566486487,5.66948816003823
"16850_pstS",6.35715780963879,6.4835607553318
"18608_pyrC",5.53089133450097,5.64000666487536
"17549_trpR",5.56683973282685,5.67511568549668
"17583_lspA",7.26555655528751,7.40620679588808
"17137_pgi",8.08414316151115,8.2366427507114
"16958_ubiD",7.58738932625488,7.72980525485792
"16041_5-formyltetrahydrofolate_cyclo-ligase_family_protein",5.81342122364338,5.92127376864391
"17607_apaH",6.41547260018048,6.53319465848607
"17584_fkpB",6.69906527055218,6.81926194774558
"15012_flhE",2.33154471183931,2.37243404976704
"18399_grxA",9.20169125275685,9.36178074260424
"19161_grxD",9.81744708558496,9.98303790011885
"17731_bamA",8.55166749085501,8.69570810663769
"17383_intA_2",6.30528833365346,6.41128085000147
"14886_topB",6.0961171578647,6.19756729266928
"17222_hypothetical_protein",6.27463108960071,6.37751503222784
"15535_ypdB",5.82715780360992,5.92073770779516
"15396_nuoJ",7.45143384427432,7.57074771664715
"15752_tlyC",5.78809110342127,5.88060245528318
"15661_ispG",7.60904290753811,7.72784093349857
"16865_atpB",9.34928461731688,9.49296612398107
"15401_nuoE",8.21063215903506,8.33531311275742
"17046_hslU",8.33308620592814,8.45851546262007
"17703_hrpB_1",5.35629988589462,5.43490399302848
"18561_rutR",6.02878093870228,6.11684950687612
"16489_gph",7.66115902774195,7.7725273114567
"17704_mrcB",6.37238463818297,6.46492958550676
"16087_hypothetical_protein",6.44057390004731,6.52747756566734
"16979_glnG",5.26370775982456,5.33290756256762
"18866_abgA",1.89714014779253,1.92185498662438
"16342_ptsO",6.20668370514847,6.28667391065851
"16031_bglA_1",6.82229323228276,6.9092717114019
"17682_drrA",7.67311537433156,7.76416869666136
"16334_kdsC",6.82495286435908,6.90560543159925
"16949_rmuC",5.72517769577419,5.78456431800825
"15801_recombinase_A",8.11597160522759,8.19875681510654
"18288_ybgC",7.366610600232,7.43997688387754
"19110_hypothetical_protein",7.09639368257677,7.16511237214257
"15448_prmB",7.91795022371911,7.99338663228036
"17062_katG",8.62901480876206,8.7108598673513
"16954_tatB",8.35077733216151,8.42979128804244
"16372_aaeA_1",6.60562271914018,6.66668110986139
"16953_tatA",10.157885585356,10.2498508487741
"18016_cyoC",8.73491316520381,8.81225018100461
"15041_uvrC",5.80592686869899,5.8571257473474
"16189_hldE",5.33732278966577,5.38406473758161
"15302_setB",3.03143357844064,3.05782200270086
"15802_pncC_1",6.41789886168883,6.47375977067976
"15430_cell_division_protein_DedD",6.52933590194857,6.58454800519555
"17599_etfB_2",2.85240478324736,2.87474402585549
"14964_yebE",5.43298373318085,5.47548329536913
"17700_dksA",10.7440128483488,10.8265666899502
"15662_rodZ",8.11868411208469,8.18059273956797
"16085_rsmE",5.74807807226609,5.79140217555964
"18595_mdoG",8.1421912198594,8.20346211536004
"18756_hypothetical_protein",7.63933485617945,7.69616685588682
"16519_DNA_utilization_protein_GntX",5.57313867721548,5.61378645482461
"16159_plsC",7.18068730938761,7.23304430310241
"17574_nhaR",5.77126276085387,5.81172937083732
"16716_mtlD",6.31425429354786,6.35491800968183
"15795_gshA",7.83710569094024,7.88747574044946
"17612_lptD",8.35801435049685,8.41110361378537
"17645_ftsW",7.12070637445029,7.16356449299587
"17333_Bacterial_protein_of_unknown_function_-YtfJ_HI0045-",6.75940718450104,6.79727133239395
"16729_grxC",10.0828577975536,10.1378295658164
"17048_ftsN",7.29674637287837,7.33648391314215
"15866_cysJ_1",2.13392688921247,2.145344138948
"15436_pdxB",6.79480357077502,6.8311063274249
"15719_rpoE",9.7344115578024,9.78402977394821
"16024_xerD_1",6.64100889654465,6.67432004929801
"15856_ygbE",7.00791656781953,7.04265510711721
"17725_frr",9.38387057215527,9.42676773185024
"16709_selA_2",5.60023983374877,5.62570193964918
"17539_deoB_2",8.49389085988242,8.5315078865796
"17198_mdtN",0.718676236546653,0.721821032590719
"16313_ftsH",8.90169765005789,8.93920074658006
"18284_cydA",9.44515079066466,9.48341625183631
"17965_ddlA",7.54640789508453,7.57685255358632
"19150_hypothetical_protein",6.22677494655018,6.25166221293842
"19132_ydgK",6.86925361084543,6.89438593139004
"16181_Membrane_fusogenic_activity",9.09534213287452,9.12683791797569
"16882_hsrA",4.88509718464722,4.89805440320048
"16511_greB",6.8704272344603,6.88864808377549
"15403_nuoB",8.98441795109879,9.00657712109821
"17110_hemE",6.92929417595166,6.94479359357248
"17656_yacG",7.15953312200881,7.17512320094673
"19120_hypothetical_protein",7.72558083086931,7.7416866988186
"15897_queF",6.68329049348739,6.69263154590388
"16330_mlaE",5.93828571972042,5.94357130444496
"17582_ileS",7.87351039806706,7.88018750780648
"15564_crr",10.5037517860011,10.509976469533
"15758_ratA",7.54231423175746,7.54370846161678
"18320_bioA",1.41707688100162,4.32065077596988
"16107_epsL",1.67852987464248,4.55224579397538
"15078_fliR_1",0.616917187851742,1.44343634151586
"19008_fimA_9",1.71429199529009,3.91632215965028
"16106_epsM",2.39656378817467,4.72190685268695
"15185_dnaK_1",3.29170345883221,6.44087098608166
"19007_focC_3",1.83016715517043,3.49523525090148
"15066_fliF_1",2.11635292020857,3.89934893546236
"15300_lacC",3.48723714156524,6.33810899354556
"16670_yiaD",4.90938457929415,8.58824508300822
"17259_entericidin_A",5.10194016806333,8.54793263053474
"15947_yqeG",3.90894261019768,6.50022620163538
"15070_fliJ",2.21329238636188,3.57774177266607
"18792_rluB",4.41567245688404,7.07843319612645
"15069_fliI_1",1.42512595241765,2.21453770443931
"15076_fliP_1",1.226695763455,1.89683122268007
"17987_queA",5.4904617725109,8.38633791197466
"15067_fliG_1",2.53468398166131,3.80420467731038
"15132_dacD",4.02087039917237,5.85683560515293
"16387_panF",4.26442666485352,6.2048949825449
"18631_rluC",5.90042225360478,8.45485501284124
"16734_epsJ",1.86059115800225,2.64066582408148
"18620_flgC_2",2.53581759196894,3.5975252837455
"15172_putative_colanic_acid_biosynthesis_protein",1.31446976776286,1.84687206608304
"16916_yifK",5.36199559845249,7.53325009193878
"15071_fliK",2.22408824295668,3.08569771310199
"18409_rlmC",4.71595894082723,6.52588044511032
"15785_proV",5.67137955152943,7.80975420494993
"15073_fliM",2.52033982766243,3.44162987150365
"19000_ydeO",1.89771427983502,2.58380812282485
"18005_thiI",5.57430614642325,7.55901139921815
"17442_fimC_2",6.95482717907528,9.28022803019694
"982_fecA",4.21645218504573,5.62370772441231
"15438_garP_1",3.36329184178114,4.47918009231717
"16760_rph",5.5109232141176,7.33586169823005
"16309_yhbX",3.26315381583013,4.34234805435958
"17999_thiL",5.0632863948037,6.73644376946879
"18940_hypothetical_protein",5.48753689044526,7.20531757361034
"14922_tsaB",5.79270766464802,7.56857567571307
"15077_fliQ_1",1.32588610030963,1.72985915750085
"15035_hypothetical_protein",2.12670991840066,2.77140649507568
"14952_rsmF",5.07858479532825,6.61077485342859
"16751_mutM",5.47426876208952,7.10984929679109
"15915_tcdA",4.93802801114751,6.38357270883921
"19001_safA",0.52586576833346,0.677439215896162
"15068_fliH",2.31288539572941,2.96810466341482
"15703_purL",5.02644239430386,6.41395022203438
"14919_rnd",5.62346980877995,7.13835591190475
"17311_priB",10.6166937563654,13.4592199022674
"16867_rsmG",5.87997557596609,7.42023135699669
"15050_fliA",3.50594229569345,4.41977007258414
"16440_rplB",8.51959777284792,10.6980911821981
"18624_flgG_2",3.18959514536875,3.99872877785384
