,HM01,HM03,HM06,HM07,HM14,HM17,HM43,HM54,HM56,HM57,HM60,HM66,HM68,HM86,HM01_UR_count,HM01_UR_tpm,HM01_UTI_count,HM01_UTI_tpm,HM03_UR_count,HM03_UR_tpm,HM03_UTI_count,HM03_UTI_tpm,HM06_UR_count,HM06_UR_tpm,HM06_UTI_count,HM06_UTI_tpm,HM07_UR_count,HM07_UR_tpm,HM07_UTI_count,HM07_UTI_tpm,HM14_UR_count,HM14_UR_tpm,HM14_UTI_count,HM14_UTI_tpm,HM17_UR_count,HM17_UR_tpm,HM17_UTI_count,HM17_UTI_tpm,HM43_UR_count,HM43_UR_tpm,HM43_UTI_count,HM43_UTI_tpm,HM54_UR_count,HM54_UR_tpm,HM54_UTI_count,HM54_UTI_tpm,HM56_UR_count,HM56_UR_tpm,HM56_UTI_count,HM56_UTI_tpm,HM57_UR_count,HM57_UR_tpm,HM57_UTI_count,HM57_UTI_tpm,HM60_UR_count,HM60_UR_tpm,HM60_UTI_count,HM60_UTI_tpm,HM66_UR_count,HM66_UR_tpm,HM66_UTI_count,HM66_UTI_tpm,HM68_UR_count,HM68_UR_tpm,HM68_UTI_count,HM68_UTI_tpm,HM86_UR_count,HM86_UR_tpm,HM86_UTI_count,HM86_UTI_tpm
b0194,PROKKA_04629,PROKKA_03126,PROKKA_03880,PROKKA_04568,PROKKA_00021,PROKKA_01642,PROKKA_01352,PROKKA_01922,PROKKA_04518,PROKKA_03873,PROKKA_03199,PROKKA_03619,PROKKA_04380,PROKKA_04693,2972.0,96.71755044843486,1289.0,165.48971745701917,6259.0,151.52195949827143,2944.0,173.9876160312698,6460.0,154.74417626738986,1331.0,144.9735300346585,5180.0,117.08990419917903,386.0,93.61701206789729,7089.0,172.08151651554726,5203.0,185.41172144046035,5625.0,170.10769975907064,702.0,180.79493816598023,5753.0,181.13942593693633,2959.0,182.94016522855273,4707.0,131.91506536354578,2265.0,182.48255742350682,3062.0,105.22683306849615,4528.0,152.599907066182,3080.0,96.6426216962649,296.0,173.0720956804108,4280.0,120.74407866478158,324.0,195.95804455852914,2235.0,77.82981489746813,18.0,138.00763510266265,5340.0,191.79144807774108,683.0,145.11317858982534,3344.0,132.99771038442248,2677.0,203.60180888714353
b1734,PROKKA_01387,PROKKA_00057,PROKKA_00400,PROKKA_01250,PROKKA_01722,PROKKA_04929,PROKKA_04554,PROKKA_03575,PROKKA_02943,PROKKA_00395,PROKKA_01906,PROKKA_00386,PROKKA_01108,PROKKA_03061,268.0,11.08250014127671,16.0,2.610264684711867,757.0,23.28696947383329,59.0,4.430768008787697,717.0,21.824656602216233,57.0,7.88918212391691,937.0,26.91384517190258,13.0,4.006427529211029,594.0,18.322391611804587,99.0,4.482961639967096,603.0,23.172090992269332,30.0,9.817860964735814,612.0,24.48592433133804,151.0,11.862808427018534,402.0,14.31603395082261,50.0,5.11881724815472,471.0,20.567840161489855,106.0,4.539418090854843,495.0,19.73647792513271,12.0,8.915856200392184,232.0,8.316805130836624,12.0,9.222439199856264,473.0,20.93033014412029,1.0,9.742649453746484,964.0,43.995826728725795,21.0,5.669593397952514,741.0,37.44920232306127,61.0,5.895349594218907
b3765,PROKKA_03680,PROKKA_02200,PROKKA_02871,PROKKA_03620,PROKKA_03900,PROKKA_02598,PROKKA_02332,PROKKA_00820,PROKKA_00717,PROKKA_02801,PROKKA_05722,PROKKA_02672,PROKKA_03315,PROKKA_00685,359.0,13.204759742172023,18.0,2.6119819641097033,332.0,11.721591423906254,61.0,5.25760840293429,271.0,7.33720507762535,46.0,5.6630195596796,370.0,9.453028919839735,14.0,3.837735843770565,324.0,11.47023003202337,94.0,4.885275753289588,290.0,10.60299421990325,7.0,2.1795973767360954,259.0,9.217177450180577,68.0,4.7517390882989545,130.0,6.715847071500283,30.0,4.4553482314411035,280.0,14.03321613071491,102.0,5.013325370801538,277.0,9.823750570007842,33.0,21.808653521748777,148.0,5.7522863128746415,13.0,10.832236793415777,167.0,8.481307518135614,2.0,22.363433041536922,177.0,7.18523239209639,23.0,5.523235473143214,304.0,13.665673830169727,41.0,3.5244932992530464
b2824,PROKKA_02598,PROKKA_01187,PROKKA_01686,PROKKA_02443,PROKKA_02862,PROKKA_03715,PROKKA_03360,PROKKA_05141,PROKKA_01720,PROKKA_01687,PROKKA_05471,PROKKA_01640,PROKKA_02265,PROKKA_01828,39.0,5.357347789149203,0.0,0.0,68.0,6.948775638824981,11.0,2.7441128483192703,56.0,5.66237428223315,10.0,4.597687069070074,63.0,6.011169728161586,4.0,4.095021749758693,53.0,5.430675689472405,6.0,0.9025335622419052,38.0,4.850804726648613,2.0,2.174242100626179,28.0,3.721391785450422,5.0,1.3048568099101046,30.0,3.548952638804535,5.0,1.7004031743255974,21.0,3.046276769407033,15.0,2.133869521175102,41.0,5.43038465413822,4.0,9.872430452850315,20.0,2.381665791936609,1.0,2.5529766171592283,39.0,5.732734481869476,0.0,0.0,32.0,4.85139582103539,3.0,2.6905195767047383,34.0,5.708021010144603,6.0,1.9262527050511047
b3736,PROKKA_03651,PROKKA_02169,PROKKA_02841,PROKKA_03590,PROKKA_03869,PROKKA_02628,PROKKA_02361,PROKKA_00790,PROKKA_00747,PROKKA_02772,PROKKA_04118,PROKKA_02641,PROKKA_03285,PROKKA_00714,7260.0,880.4715720748566,1955.0,935.3778747346826,10864.0,961.3591960531663,7932.0,1713.5174790981548,16153.0,1414.3610575543776,2068.0,823.3538003290687,9618.0,794.6936910267295,1818.0,1611.7090761765696,9999.0,887.2195813387024,12809.0,1668.4910731538728,15751.0,1741.1447523249171,2364.0,2225.4709453545497,16505.0,1899.5881130300686,6870.0,1552.5519479240616,12059.0,1235.3408289104227,4726.0,1391.7850632162335,13786.0,1731.7487758884965,18057.0,2224.4300356241897,10341.0,1186.0577237849732,776.0,1658.5263057365005,7655.0,789.3917251458319,546.0,1207.0799357837404,8113.0,1032.7025458004732,54.0,1513.385853870475,9654.0,1267.4200617888423,1975.0,1533.8346799607707,6930.0,1007.4799962029384,6600.0,1834.858161811446
b0873,PROKKA_00383,PROKKA_03838,PROKKA_04559,PROKKA_00163,PROKKA_00776,PROKKA_00881,PROKKA_00655,PROKKA_02624,PROKKA_03809,PROKKA_04556,PROKKA_00786,PROKKA_04369,PROKKA_00153,PROKKA_04043,6953.0,235.31078328409146,179.0,23.89924847978774,3395.0,85.47193215515061,306.0,18.806807305490786,2097.0,52.238818099555374,1058.0,119.84210884164577,712.0,16.737199820377196,18.0,4.5399711469025705,980.0,24.739358873212154,2253.0,83.49446157208656,2895.0,91.04647367217771,10.0,2.67831881039605,5433.0,177.89815114003204,193.0,12.408935505478041,569.0,16.583476572886816,376.0,31.503159633582907,5108.0,182.55146337539972,256.0,8.972241047226643,4305.0,140.4766877691264,14.0,8.51287964896203,2660.0,76.51154361027926,15.0,9.249805488283137,8068.0,292.177975918657,1.0,7.973403184906323,1540.0,57.52038954124851,68.0,15.024782042954065,8144.0,336.84396995430467,67.0,5.299332628534966
b0124,PROKKA_04558,PROKKA_03054,PROKKA_03805,PROKKA_04492,PROKKA_04741,PROKKA_01717,PROKKA_01426,PROKKA_01848,PROKKA_04594,PROKKA_03798,PROKKA_03285,PROKKA_03546,PROKKA_04308,PROKKA_04767,902.0,21.10028297678061,640.0,59.06406449758065,1689.0,29.39175606674861,4704.0,199.83571256245705,818.0,14.085113720014595,220.0,17.224974902281772,856.0,18.508886095500326,147.0,34.10371050477629,1700.0,29.663570770868848,6724.0,172.24091483357253,1566.0,34.04226604477222,211.0,39.062215245915134,1720.0,38.928916698845086,1278.0,56.79632219644361,1048.0,21.112357918342134,1585.0,91.79260131728628,1312.0,32.4101026984468,2089.0,50.60711146170316,1952.0,44.02740191718814,117.0,49.17523700149363,1128.0,22.874753941734923,350.0,152.1638155290092,716.0,17.922836828994182,8.0,44.09058430615982,2325.0,60.02555675405679,455.0,69.49007919275691,855.0,24.443830805010702,790.0,43.19023934833206
b3464,PROKKA_03302,PROKKA_01864,PROKKA_02444,PROKKA_03233,PROKKA_03552,PROKKA_02948,PROKKA_02665,PROKKA_00488,PROKKA_01045,PROKKA_02460,PROKKA_04587,PROKKA_02349,PROKKA_02947,PROKKA_01016,2918.0,109.05192522686328,1226.0,180.75908458696208,3955.0,109.95340431525231,1711.0,116.12403214475137,3605.0,99.16961576098592,662.0,82.80569637485469,2579.0,95.20252185819893,347.0,137.43722117316312,3001.0,83.65787132796163,3475.0,142.20986858486881,2105.0,73.10466836978081,306.0,90.5028274385647,2541.0,91.87870049703055,1504.0,106.78334082040809,2639.0,84.93391728205665,1176.0,108.80579841361087,1706.0,67.32740974737771,2509.0,97.10466140159227,2143.0,77.2203424697406,183.0,122.87909300781155,1536.0,50.063992372587585,149.0,104.11577740039479,1913.0,76.50239052813035,14.0,123.26796046825764,3278.0,135.20367498853358,529.0,129.07240116382806,2047.0,93.49476714691654,1092.0,95.37783614569221
b0758,PROKKA_00252,PROKKA_03717,PROKKA_04441,PROKKA_00017,PROKKA_00647,PROKKA_00998,PROKKA_00774,PROKKA_02501,PROKKA_03926,PROKKA_04438,PROKKA_00520,PROKKA_04248,PROKKA_04952,PROKKA_04163,20126.0,1075.735316786725,454.0,95.73382801109115,21750.0,864.8113140927403,538.0,52.22209403311987,13014.0,512.0166371202499,393.0,70.30637135610203,8902.0,330.49793921634085,176.0,70.1086515245494,18901.0,753.5733051541216,581.0,34.00564115083757,10305.0,511.847888754211,83.0,35.10902122430829,7929.0,410.0421536124834,731.0,74.22888786119016,12648.0,582.1883767071096,686.0,90.77551951779262,9607.0,542.2512717810798,791.0,43.78403773349578,12687.0,653.8353559103203,58.0,55.69995059034047,14593.0,884.0968189377805,50.0,64.94134269898787,15124.0,865.0209260098087,3.0,37.77838067341849,721.0,42.53189380662559,105.0,36.64096689307743,12559.0,820.397694230887,356.0,44.47077867117027
b2953,PROKKA_02751,PROKKA_01360,PROKKA_01804,PROKKA_02603,PROKKA_03013,PROKKA_03594,PROKKA_03239,PROKKA_05023,PROKKA_01605,PROKKA_01802,PROKKA_05298,PROKKA_01756,PROKKA_02382,PROKKA_01704,751.0,144.78433715189905,125.0,95.07214045610033,921.0,132.08558325997097,359.0,125.68983091112023,629.0,89.26014799104269,129.0,83.23874627151244,825.0,110.4762186903917,71.0,102.01193405411807,661.0,95.0551977040789,489.0,103.23272250463833,561.0,100.50541658997258,56.0,85.44021716805496,544.0,101.47117148189743,241.0,88.2686137335534,416.0,69.06669760704293,260.0,124.09425097043773,297.0,60.46484230035348,482.0,96.23211941310446,321.0,59.668920429705295,34.0,117.77128672977817,280.0,46.795626491223445,26.0,93.15723642337569,287.0,59.20733705505673,5.0,227.10451830112495,740.0,157.45079670037055,89.0,112.02148347928247,294.0,69.27082941499827,195.0,87.86037122780515
b0453,PROKKA_04945,PROKKA_03428,PROKKA_04140,PROKKA_04907,PROKKA_00283,PROKKA_01271,PROKKA_01060,PROKKA_02214,PROKKA_04203,PROKKA_04172,PROKKA_00173,PROKKA_03978,PROKKA_04686,PROKKA_04444,180.0,17.593656940697088,16.0,6.169716527500777,412.0,29.95676918502489,9.0,1.597534228129925,159.0,11.439473867574733,11.0,3.5985743021375387,696.0,47.25263822943137,4.0,2.9137654757898397,297.0,21.653735541223607,12.0,1.284374684728865,312.0,28.338911824105057,3.0,2.3205853189375563,748.0,70.73711473497657,9.0,1.6712204526925571,488.0,41.07685182452224,17.0,4.1136676794261575,417.0,43.04121270620981,57.0,5.769654897638833,648.0,61.068903596443704,3.0,5.268460482049928,10.0,0.8473234067466782,0.0,0.0,243.0,25.41568822805151,0.0,0.0,441.0,47.572250968650515,5.0,3.190680267246004,67.0,8.00349778515185,15.0,3.4265072157159078
b2306,PROKKA_02079,PROKKA_00650,PROKKA_01112,PROKKA_01894,PROKKA_02347,PROKKA_04220,PROKKA_03881,PROKKA_04411,PROKKA_02290,PROKKA_01144,PROKKA_02686,PROKKA_01126,PROKKA_01772,PROKKA_02359,2286.0,165.3394068305303,183.0,52.21711248647083,2230.0,119.98284486633324,344.0,45.18378827090255,1222.0,65.05739463051623,100.0,24.20774433520724,2087.0,104.84695101804972,93.0,50.12958222836878,2176.0,117.39559599255107,1144.0,90.60518474521969,724.0,48.66129662940333,31.0,17.744121981630336,956.0,66.89908393016428,142.0,19.511745012146076,1419.0,88.38453058847345,76.0,13.608504783503074,1326.0,101.27645779998312,331.0,24.79245366831791,603.0,42.05125523627476,11.0,14.294589630469229,1917.0,120.19540119786475,24.0,32.260641133779224,855.0,66.17260784400935,2.0,34.080367558771655,1717.0,137.05722737144765,28.0,13.221716729679688,571.0,50.47283154609905,188.0,31.778601116793947
b4622,PROKKA_04070,PROKKA_02551,PROKKA_03262,PROKKA_04006,PROKKA_04269,PROKKA_02193,PROKKA_01939,PROKKA_01271,PROKKA_00315,PROKKA_03198,PROKKA_03921,PROKKA_03067,PROKKA_03745,PROKKA_00209,4.0,0.8132179208144431,0.0,0.0,18.0,2.7222850443867275,0.0,0.0,11.0,1.6461330949063515,8.0,5.443661489778966,17.0,2.400651275564214,1.0,1.5151580474107165,13.0,1.9714377408575294,3.0,0.6678748360590098,6.0,1.133556472964202,2.0,3.2178783089267444,2.0,0.39340427446190174,4.0,1.5449504629335638,25.0,4.377041587858926,3.0,1.5099580188011303,6.0,1.288139891063545,5.0,1.0527089637797167,7.0,1.3721654882163892,9.0,32.875193407991546,2.0,0.3524865372066181,5.0,18.892026966978285,21.0,4.568548402474444,3.0,143.69522248871178,16.0,3.590032907566188,1.0,1.3273229911743376,6.0,1.4908007814730608,2.0,0.9502846678252116
b1671,PROKKA_01319,PROKKA_04625,PROKKA_00333,PROKKA_01176,PROKKA_01651,PROKKA_04997,PROKKA_04623,PROKKA_03507,PROKKA_03009,PROKKA_00329,PROKKA_01831,PROKKA_00320,PROKKA_01040,PROKKA_03132,101.0,8.453266373735463,2.0,0.6603813349046489,196.0,12.203190609817415,5.0,0.7599713726632709,108.0,6.653531970429863,10.0,2.8012853848974846,216.0,12.557122734106578,1.0,0.6237551841885434,110.0,6.867341278321081,15.0,1.3747423646424228,87.0,6.766551550815503,2.0,1.3247253517288244,78.0,6.316258747910024,16.0,2.5440801036331138,112.0,8.072627599164965,4.0,0.8288192717970276,112.0,9.89887940238453,12.0,1.040101670800319,75.0,6.05237664552246,1.0,1.5037721535591608,15.0,1.3122806552141693,0.0,0.0,88.0,7.881299639284397,0.0,0.0,70.0,6.465955601670014,7.0,3.824995146722455,49.0,5.012110910765842,4.0,0.7824200109339317
b2130,PROKKA_01900,PROKKA_00489,PROKKA_00932,PROKKA_01708,PROKKA_02178,PROKKA_04400,PROKKA_04058,PROKKA_04163,PROKKA_02467,PROKKA_00965,PROKKA_02457,PROKKA_00946,PROKKA_01594,PROKKA_02542,137.0,6.620135083553186,14.0,2.6689223180761785,380.0,13.659790028733939,14.0,1.2285656485992928,128.0,4.55283137744194,15.0,2.4260051475084525,354.0,11.881814107284368,4.0,1.4405132689298081,117.0,4.217206921886245,8.0,0.42331450283198546,143.0,6.4213639151998345,2.0,0.7648371088633144,162.0,7.57396734108804,16.0,1.4688379509307867,189.0,7.8650557140524695,12.0,1.4355694215049641,132.0,6.735735817575151,41.0,2.051736139432378,182.0,8.479674365382179,5.0,4.341053580715296,57.0,2.387738319236706,6.0,5.388391442612649,153.0,7.911333663996059,0.0,0.0,109.0,5.8130529604740975,3.0,0.9464489781493765,24.0,1.4173559720141462,11.0,1.2422692827014974
b2701,PROKKA_02466,PROKKA_01059,PROKKA_01517,PROKKA_02287,PROKKA_02737,PROKKA_03875,PROKKA_03528,PROKKA_05310,PROKKA_01905,PROKKA_01536,PROKKA_05621,PROKKA_01469,PROKKA_02108,PROKKA_02009,1178.0,55.34494652265523,271.0,50.23004718282302,1810.0,63.2594482186505,648.0,55.28810895067464,2078.0,78.81715601878798,377.0,65.01977015585649,1559.0,50.875888191609874,270.0,94.53822270608883,1312.0,45.9789745896184,859.0,44.19292245043126,862.0,37.634392425233074,147.0,54.6566095119175,775.0,35.228691594408744,428.0,38.20182132085724,1068.0,47.39307334024577,364.0,46.435268105067024,733.0,39.88583694948297,1008.0,53.790032213776506,612.0,27.723343537433173,61.0,51.49219135565436,437.0,17.79834857512829,36.0,31.433792768585725,560.0,28.153519567069402,8.0,88.55167772413611,450.0,25.591392414246304,212.0,71.32067316632616,331.0,25.49795962675411,278.0,40.95223385300869
b1852,PROKKA_01512,PROKKA_00176,PROKKA_00518,PROKKA_01388,PROKKA_01842,PROKKA_04804,PROKKA_04426,PROKKA_03701,PROKKA_02823,PROKKA_00516,PROKKA_02042,PROKKA_00509,PROKKA_01225,PROKKA_02925,3597.0,136.34149776637742,1146.0,171.36962798199528,4710.0,132.80752179818865,1685.0,115.9876037481118,5486.0,153.06247726536006,1227.0,155.66334560920913,5095.0,134.14207451545002,483.0,136.44126620157857,4258.0,120.38878866529983,3366.0,139.7103597735644,4746.0,167.17076052985632,362.0,108.58975784869743,5130.0,188.13392549055183,2346.0,168.93640528162518,4009.0,130.8631572766039,1405.0,131.84407446650548,3769.0,150.86155859775005,2540.0,99.70402863730607,4140.0,151.30367150938102,172.0,117.13722396971751,1614.0,100.0327043089242,126.0,167.41911365877175,3823.0,155.06147374435656,9.0,80.37190410385574,6451.0,269.8647512222503,569.0,140.80872206373184,3340.0,154.72322234836233,1456.0,128.9810105075304
b0853,PROKKA_00358,PROKKA_03818,PROKKA_04538,PROKKA_00140,PROKKA_00755,PROKKA_00901,PROKKA_00676,PROKKA_02604,PROKKA_03829,PROKKA_04535,PROKKA_00760,PROKKA_04349,PROKKA_00133,PROKKA_04064,1329.0,156.09811954288793,230.0,106.57666837683851,1795.0,156.83799661944425,642.0,136.94045503986544,2035.0,175.93912017512739,556.0,218.5755887046229,3662.0,298.7612292457911,118.0,103.2917618455415,1424.0,124.76002251451335,990.0,127.33117935368726,1401.0,152.91700634498704,142.0,131.99385290293003,1166.0,132.50533677122775,601.0,134.10802928642056,1065.0,107.72487857514143,601.0,174.76072237910142,798.0,98.97839604127977,1118.0,135.98965164456888,1075.0,121.74262378570532,66.0,139.28215694562246,717.0,73.00581194717954,58.0,126.60833198458138,807.0,101.42808165457592,9.0,249.05159359913281,2174.0,281.8147549617182,209.0,160.26867419694338,788.0,113.11503128333764,716.0,196.5452217382187
b2582,PROKKA_02346,PROKKA_00969,PROKKA_01371,PROKKA_02189,PROKKA_02621,PROKKA_03965,PROKKA_03631,PROKKA_04737,PROKKA_01988,PROKKA_01448,PROKKA_02990,PROKKA_01378,PROKKA_02017,PROKKA_02103,572.0,76.32409244875412,163.0,85.8054430426704,2617.0,259.7667050277139,728.0,176.40912573347939,2174.0,213.5258561053943,469.0,209.45591904661165,4194.0,388.7113784461584,789.0,784.6095879163252,2713.0,270.02761382601096,1732.0,253.06983644781735,1484.0,184.01129539247847,31.0,32.735575875418256,956.0,123.42002834848925,1535.0,389.1182662087295,1897.0,217.98502819535133,732.0,241.8095061134985,1237.0,174.30110876791628,741.0,102.39416185881232,1271.0,163.5206758502671,30.0,71.92265860936894,1477.0,170.8487103220741,31.0,76.87567059355128,553.0,78.95919971659292,2.0,62.87380458933293,1938.0,285.39797704167665,316.0,275.28488766837694,979.0,159.65029450759144,542.0,169.02139587034344
b3398,PROKKA_03232,PROKKA_01795,PROKKA_02376,PROKKA_03160,PROKKA_03481,PROKKA_03027,PROKKA_02742,PROKKA_00410,PROKKA_01117,PROKKA_02382,PROKKA_04664,PROKKA_02266,PROKKA_02875,PROKKA_01097,847.0,26.10512461489859,347.0,42.19232411950331,1886.0,36.739868287045965,819.0,38.94840826352171,2182.0,42.05927884175245,580.0,50.83512925174153,1225.0,31.863181058890294,118.0,32.931599891813626,828.0,29.09055625644867,324.0,16.710937347053573,1310.0,31.87851049065994,167.0,34.60914785420627,1469.0,37.21908472499925,710.0,35.3221988158991,1464.0,33.01539940556447,868.0,56.27275239466509,493.0,24.521140933858486,848.0,41.36339180344228,1108.0,27.975833004987212,97.0,45.6386044318592,409.0,16.700051925995943,37.0,32.38860562577996,955.0,26.760678581462045,13.0,80.20459334850034,3292.0,95.6799573486714,298.0,51.23604292356899,1123.0,36.14355089797598,753.0,46.344841636812454
b3704,PROKKA_03616,PROKKA_02132,PROKKA_02808,PROKKA_03552,PROKKA_03833,PROKKA_02659,PROKKA_02393,PROKKA_00759,PROKKA_00779,PROKKA_02741,PROKKA_04156,PROKKA_02610,PROKKA_03251,PROKKA_00747,1689.0,289.66211178703105,1112.0,752.3647571603246,1923.0,245.33271789328754,2383.0,742.1815151814674,2577.0,325.31326576485185,1692.0,971.217673003893,1423.0,169.51188387047384,740.0,945.8118486137448,925.0,118.33045666131054,1570.0,294.8414728716538,968.0,154.27031344737762,302.0,409.8846526938131,645.0,107.0246674580979,1227.0,399.7737039534952,634.0,93.6364663611293,2229.0,946.3870312623957,335.0,60.66967661770404,4029.0,715.5676160391606,260.0,42.99291516541272,268.0,825.801552204832,372.0,55.30578643594637,229.0,729.8928823591764,515.0,94.5107606632257,15.0,606.0764752207936,752.0,142.33489365120545,546.0,611.3421690945606,716.0,150.07089666260006,1363.0,546.3043721128604
b1846,PROKKA_01506,PROKKA_00168,PROKKA_00512,PROKKA_01380,PROKKA_01834,PROKKA_04810,PROKKA_04432,PROKKA_03694,PROKKA_02830,PROKKA_00510,PROKKA_02033,PROKKA_00503,PROKKA_01219,PROKKA_02932,546.0,46.321954025147434,273.0,91.37312728266419,839.0,52.950532529601055,146.0,22.494230055570103,507.0,31.661209374716247,458.0,130.05105550790228,911.0,52.0262249836267,118.0,72.30423329187904,654.0,41.38707571999845,240.0,22.296276772834922,339.0,26.72630303290029,17.0,11.413946201997367,423.0,34.72135980787612,539.0,86.87415871332605,484.0,35.361713829682735,251.0,52.71869107119273,259.0,23.2037844565,216.0,18.977515158881694,458.0,37.46460941705055,15.0,22.86463881435932,377.0,26.870618930070684,15.0,22.920473893760423,397.0,36.040990811485464,4.0,79.95181827899997,1196.0,111.98423969067899,37.0,20.493947549618944,365.0,37.84499960555349,69.0,13.681070995435046
b2243,PROKKA_02018,PROKKA_00594,PROKKA_01048,PROKKA_01833,PROKKA_02288,PROKKA_04280,PROKKA_03941,PROKKA_04346,PROKKA_02353,PROKKA_01083,PROKKA_02611,PROKKA_01063,PROKKA_01709,PROKKA_02424,344.0,16.161851955682,4.0,0.7414029104475723,3602.0,125.88979695225366,30.0,2.5596346736423445,448.0,15.493017363824485,36.0,5.660950498824766,2550.0,83.21585303951584,7.0,2.4509909590467474,3967.0,139.02331722333554,33.0,1.6977490580491637,374.0,16.328611098651006,0.0,0.0,120.0,5.454765150102,43.0,3.8380334504599563,78.0,3.155883766708369,8.0,0.9305063421183437,200.0,9.92264621967717,27.0,1.3136746312713274,199.0,9.014616607760132,6.0,5.0648057071135435,124.0,5.050332318800705,2.0,1.7463218204769846,242.0,12.166342384340707,0.0,0.0,67.0,3.4740733362346123,3.0,0.9202029140494357,277.0,15.905006936794178,22.0,2.4156395967825763
b3058,PROKKA_02909,PROKKA_01468,PROKKA_02037,PROKKA_02806,PROKKA_03179,PROKKA_03370,PROKKA_03081,PROKKA_00061,PROKKA_01456,PROKKA_02044,PROKKA_05100,PROKKA_01920,PROKKA_02536,PROKKA_01453,538.0,81.7361354514245,181.0,108.48557940305882,843.0,95.27381195877916,327.0,90.22016671688817,950.0,106.23820925007024,128.0,65.0872569430094,959.0,101.20072852432423,71.0,80.38983933612565,672.0,76.15420035754003,594.0,98.82006745492686,508.0,71.72003590267167,86.0,103.40057337787707,426.0,62.6186287407769,179.0,51.66452889803307,394.0,51.54918000483855,346.0,130.1381390298257,326.0,52.301513239966866,731.0,115.01131491511826,380.0,55.664322018094985,43.0,117.37595472509061,311.0,40.95979768287501,46.0,129.88268539797573,309.0,50.234523874258,7.0,250.5555283430889,811.0,135.98286161853756,93.0,92.24534103066219,302.0,82.21182264365055,417.0,217.07947068298037
b2251,PROKKA_02027,PROKKA_00599,PROKKA_01058,PROKKA_01838,PROKKA_02293,PROKKA_04271,PROKKA_03932,PROKKA_04356,PROKKA_02344,PROKKA_01092,PROKKA_02622,PROKKA_01072,PROKKA_01718,PROKKA_02415,474.0,62.354679987154505,48.0,24.911137791038428,1575.0,154.1293738366015,164.0,39.179474737885485,618.0,59.84177956777208,78.0,34.34309969287025,1132.0,103.43567364472524,19.0,18.627531288755282,1226.0,120.30230485612962,312.0,44.944047791265135,1071.0,130.92577262736535,17.0,17.698330699097095,649.0,82.6033269230446,98.0,24.49200880944679,389.0,44.06908459870199,46.0,14.981152108105332,811.0,112.66172517821458,109.0,14.849388794963302,377.0,47.81823764397787,12.0,28.362911959835845,915.0,104.34638226425326,22.0,53.786712070691124,986.0,138.79685146565214,2.0,61.98617440689528,398.0,57.783691431341076,58.0,49.81365108054279,641.0,103.05525794280935,66.0,20.29137261297364
b0710,PROKKA_00194,PROKKA_03667,PROKKA_04385,PROKKA_05189,PROKKA_00596,PROKKA_01044,PROKKA_00821,PROKKA_02456,PROKKA_03973,PROKKA_04392,PROKKA_00435,PROKKA_04203,PROKKA_04910,PROKKA_04210,3098.0,233.11608601543233,149.0,44.23221737936038,5564.0,311.4526952606649,394.0,53.840749801882,4361.0,241.5473225735733,256.0,64.47405263802814,5998.0,313.49491302979914,150.0,84.11880142085069,4410.0,247.526775051762,622.0,51.25167820004201,3127.0,239.97379370106881,77.0,50.323909299500606,5281.0,384.4759035626907,604.0,86.34464061011607,4193.0,271.71236764040003,429.0,79.91803376763721,2802.0,244.3565221711016,639.0,54.649123385580715,4024.0,291.95122654494446,41.0,55.431105978032704,2050.0,133.7242835465888,33.0,46.149433304260555,2768.0,222.87887226581725,4.0,70.91285093655583,5756.0,478.016747088368,212.0,104.14930065338342,2642.0,242.96574871674574,299.0,52.582205122428014
