"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86","ur_rpkms_means","uti_rpkms_means","LFC","na_num",geneName
"22400_licT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309654624047673,0.88751264569975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309654624047673,0.88751264569975,2.86613722765888,24,licT
"50876_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08329836712051,5.97005007173493,NA,NA,NA,NA,2.08329836712051,5.97005007173493,2.86567213124955,24,hypothetical_protein
"33563_Phage_lysozyme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07373465706857,3.06905624432954,NA,NA,NA,NA,NA,NA,NA,NA,1.07373465706857,3.06905624432954,2.85830044147821,24,phage_lysozyme
"22229_pulD",NA,NA,NA,NA,NA,NA,1.99667503616764,6.51825310309697,NA,NA,NA,NA,2.23310788771267,5.53771671492885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11489146194016,6.02798490901291,2.85025733825743,22,pulD
"53383_dhaK_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76512918696085,5.0189461990941,NA,NA,NA,NA,1.76512918696085,5.0189461990941,2.84338746204497,24,dhaK
"45689_putative_oxidoreductase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14220239169983,6.08921250414354,NA,NA,NA,NA,2.14220239169983,6.08921250414354,2.84250102965844,24,putative_oxidoreductase
"51705_etfA_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25071343176861,6.39107371100581,NA,NA,NA,NA,2.25071343176861,6.39107371100581,2.83957682963828,24,etfA
"54282_bioA_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4657653876807,4.1526391041197,NA,NA,NA,NA,1.4657653876807,4.1526391041197,2.83308579873786,24,bioA
"33523_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663337665694997,1.87896211522489,NA,NA,NA,NA,NA,NA,NA,NA,0.663337665694997,1.87896211522489,2.83258770366409,24,hypothetical_protein
"55092_site-specific_tyrosine_recombinase_XerC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59422427125905,4.50474927506649,NA,NA,NA,NA,1.59422427125905,4.50474927506649,2.82566848107816,24,site-specific_tyrosine_recombinase_XerC
"54658_Phage_terminase_large_subunit_-GpA-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68912557990327,4.76900393272446,NA,NA,NA,NA,1.68912557990327,4.76900393272446,2.82335664645939,24,phage_terminase_large_subunit_-GpA-
"7908_epsC",NA,NA,NA,NA,3.0213033532998,4.47266075098409,2.22231423864588,6.42553798159637,1.75889048458836,4.49745118969244,1.91092653275431,5.92940600627806,1.69149541575733,6.14744973864782,0,0,2.53822086243208,7.99309431266268,1.67428413676942,7.23424265980466,2.33482992090951,4.94221582751125,2.90432376383204,5.69719695928036,1.19221143733369,6.63224159343303,1.93170910421113,5.45195427453552,2.82234745524067,4,epsC
"8292_putative_transporter",NA,NA,NA,NA,NA,NA,NA,NA,2.88669331999226,8.08402351578294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88669331999226,8.08402351578294,2.80044418289803,24,putative_transporter
"7902_Bacterial_type_II_secretion_system_protein_I-J",NA,NA,NA,NA,1.84617203642735,3.91213961864994,1.48471461920085,5.4721171061185,2.13080827626935,3.31287754352572,1.3399722637634,4.09519205648532,1.81237571325043,4.38797022511732,0,0,1.07135127884399,4.86555124208557,0.996236771511117,4.79692020136125,1.90223782803813,6.09812519773714,2.10122890860672,3.56393978951703,1.76510489907752,5.26313003041016,1.49547296318081,4.16072391009163,2.7822127263618,4,bacterial_type_II_secretion_system_protein_I-J
"8293_putative_transporter",NA,NA,NA,NA,NA,NA,NA,NA,2.18808385196277,6.08268900104581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18808385196277,6.08268900104581,2.77991585906978,24,putative_transporter
"4953_hypothetical_protein",0,0,NA,NA,0.47350607616629,2.27998205755841,NA,NA,0.347514967762553,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205255260982211,0.569995514389603,2.77700806138657,18,hypothetical_protein
"15301_fruB",2.51737666544252,6.35662737068201,1.97003645382045,5.32128066300381,1.37187569634515,5.03228049239593,1.57650236850892,5.00362988043366,1.8600292477398,6.41177116941469,1.75570449300417,5.1333941756525,1.93131699161006,5.81929981850852,1.79377436618796,5.49484251692939,1.66432895671222,5.55027155187202,1.73678420579248,6.21567068923362,2.60317125818629,5.50226414450373,4.21938528855012,6.02195013482444,2.21263933392714,7.44656274314695,2.09330194814056,5.79306502696933,2.76742924360014,0,fruB
"44165_traI_13",NA,NA,NA,NA,0.970348795293814,2.66837817240544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970348795293814,2.66837817240544,2.74991650976129,24,traI
"4837_hypothetical_protein",0,0,NA,NA,NA,NA,NA,NA,2.93245510759659,2.39400907564536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255799691913542,6.3630333875001,NA,NA,NA,NA,1.06275159983671,2.91901415438182,2.74665703145525,20,hypothetical_protein
"41499_yhbX_2",NA,NA,NA,NA,1.4240685759082,3.91058470640201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4240685759082,3.91058470640201,2.74606488237972,24,yhbX
"7130_lacC",NA,NA,NA,NA,NA,NA,NA,NA,2.92901617854429,8.02710714478734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92901617854429,8.02710714478734,2.74054721977561,24,lacC
"8420_hypothetical_protein",NA,NA,NA,NA,NA,NA,1.10852745392666,2.30580060653769,0.170144788427764,1.16805650975701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639336121177214,1.73692855814735,2.71676900555709,22,hypothetical_protein
"16107_epsL",NA,NA,1.49843602786757,5.17297937997813,2.25997160927573,2.93349351263296,1.61519257821216,5.47505247457965,1.80056152361947,3.01250682628031,1.55054673208729,4.64136802701193,2.09012808613256,4.55286259934191,0,0,1.64653517407261,6.53501100436621,1.40926202046357,5.69039102145728,1.52443254601125,6.23667600357305,2.67810266780088,4.49790644700464,2.06918953016673,5.87870223147852,1.67852987464248,4.55224579397538,2.71204335576391,2,epsL
"10530_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53257115503795,0,NA,NA,NA,NA,NA,NA,NA,NA,0.701031766538583,6.05659602822509,NA,NA,NA,NA,1.11680146078827,3.02829801411254,2.71158135124134,22,hypothetical_protein
"6708_yeaN_2",NA,NA,NA,NA,NA,NA,NA,NA,1.64102388897086,4.44739400037013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64102388897086,4.44739400037013,2.71013361247242,24,yeaN
"23261_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35748081504147,2.00920025828601,NA,NA,NA,NA,NA,NA,1.25891845640915,5.06352866553616,NA,NA,NA,NA,1.30819963572531,3.53636446191108,2.70322996990471,22,hypothetical_protein
"33556_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972481429451413,2.43681652265452,NA,NA,2.20518484224634,6.12520852316051,NA,NA,NA,NA,1.58883313584888,4.28101252290752,2.69443809190212,22,hypothetical_protein
"54686_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84966644206444,4.96900228610444,NA,NA,NA,NA,1.84966644206444,4.96900228610444,2.68643154954925,24,hypothetical_protein
"63979_hypothetical_protein",NA,NA,NA,NA,NA,NA,1.40248468914252,3.76716064953629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40248468914252,3.76716064953629,2.68606187197632,24,hypothetical_protein
"48664_putative_transporter",NA,NA,NA,NA,NA,NA,2.9651478178637,7.91785158337721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9651478178637,7.91785158337721,2.67030585648232,24,putative_transporter
"7903_epsH",NA,NA,NA,NA,2.0114726102612,3.18648556561507,2.56322142780249,7.16951283718821,2.53208802214788,4.90865411191434,1.9426375120551,5.70294923310124,2.00676093186776,5.33675758815378,0,0,2.52844024980792,7.57770033115684,1.6136530505124,7.69365525133927,2.50327765625315,7.07092729612837,2.84058688827533,5.67072484307964,2.61055694405854,6.69300836832564,2.10479048118562,5.54639776600022,2.63513058215465,4,epsH
"14939_mntP",2.66909170552841,7.31112460244097,3.31454210879421,6.86731593687302,3.49631840631553,5.62543740078289,2.59756812685534,5.91805053830821,1.44518985343134,5.06872486270529,1.58865090551414,5.91765847523738,2.22676673368242,3.31344165203331,1.11690344355665,5.2587813411765,1.40607679546349,6.77130560318961,1.56373690155819,6.26898927469494,1.77738909135898,4.53130652259913,2.71431437917232,7.62450600296365,3.49590059095743,6.95894642145721,2.26249608016834,5.95658374111247,2.63274875626271,0,mntP
"27525_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724012569818047,1.90144025664747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724012569818047,1.90144025664747,2.62625310099979,24,hypothetical_protein
"51773_Phage-related_baseplate_assembly_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85059349819596,4.84085608930438,NA,NA,NA,NA,1.85059349819596,4.84085608930438,2.61583978006162,24,phage-related_baseplate_assembly_protein
"41511_caf1A",NA,NA,NA,NA,3.4838592719806,9.09277245803341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4838592719806,9.09277245803341,2.60997122678382,24,caf1A
"9830_pld",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75945852546814,4.56840186200253,NA,NA,NA,NA,0.879729262734069,2.28420093100126,2.59648169926996,22,pld
"7900_gspK",NA,NA,NA,NA,2.00055500607336,3.6254109775819,1.24244546446686,5.3198908066049,1.89115233454368,2.91665511336929,1.56370446346284,4.04909020695473,1.99064119821077,3.90168737266743,0,0,1.78646525545718,5.74865278616827,0.897969094394751,5.12600769727381,1.40667890185987,5.30197437309875,1.66465219746632,1.24512101613346,NA,NA,1.44442639159356,3.72344903498525,2.57780462656692,6,gspK
"33977_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639431891370276,1.64719848459538,NA,NA,NA,NA,NA,NA,NA,NA,0.639431891370276,1.64719848459538,2.57603429986187,24,hypothetical_protein
"16552_hypothetical_protein",NA,NA,0.387675157286413,0,NA,NA,0,0,0,0.99638032033484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129225052428804,0.332126773444947,2.57014229982944,20,hypothetical_protein
"3364_hypothetical_protein",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462603567334763,1.18233563311568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231301783667382,0.591167816557841,2.5558290437049,22,hypothetical_protein
"33548_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23579824812035,3.40117384644378,NA,NA,1.87478288869889,4.54602021818482,NA,NA,NA,NA,1.55529056840962,3.9735970323143,2.55489045778599,22,hypothetical_protein
"16544_gntU",4.10905863527473,8.09933431146738,2.87723743307254,8.26793885422527,2.65339055935115,7.42806954756877,2.34781130107915,7.53574566134413,2.33762909019334,8.43073413014228,2.27936310698629,7.37716706555128,5.02979020862176,6.13819044930809,2.29697603599848,9.30335073208222,2.57680421619966,7.63886720421427,2.60304004655832,8.31091059908309,2.6970231310661,7.87418656626465,5.28814361592456,8.11252464363937,3.0273120347652,7.91032674883505,3.08642918577625,7.87902665490199,2.55279683435224,0,gntU
"66481_gspK_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03722254047441,5.19859374913642,2.03722254047441,5.19859374913642,2.55180455048657,24,gspK
"20412_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556406645375334,1.41726310154198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556406645375334,1.41726310154198,2.54717141378846,24,hypothetical_protein
"20414_putative_glycosyl_transferase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37229121113084,0.947927369540173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37229121113084,0.947927369540173,2.5461986240847,24,putative_glycosyl_transferase
"33545_Phage_tail_tube_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40038805011437,2.19323946705762,NA,NA,1.65504204344021,5.52492302352101,NA,NA,NA,NA,1.52771504677729,3.85908124528932,2.52604780808439,22,phage_tail_tube_protein
"9842_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,0.89734603213111,0.376756564114329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30188986621145,5.17394319175003,NA,NA,NA,NA,1.09961794917128,2.77534987793218,2.52392194945873,22,hypothetical_protein
"7904_epsG",NA,NA,NA,NA,2.77986761516684,4.06673093653004,3.65852791615143,7.88132124228792,3.45971459347522,6.54218009730939,1.85239297164084,5.20098679497252,0.973764041257455,5.66175272818725,0,0,2.52278794885761,7.99838812149319,2.00460642546836,6.96372245316714,2.00733554684287,5.8084382519488,2.53644085932789,3.67471445448351,2.15729837519777,6.47123674848287,2.17752148121694,5.47904289353297,2.51618316549095,4,epsG
"25176_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513623859070923,1.28452410069632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513623859070923,1.28452410069632,2.50090426683031,24,hypothetical_protein
"28796_lgt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537152446534037,1.33046864019549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537152446534037,1.33046864019549,2.4768920792976,24,lgt
"7907_pulD",NA,NA,NA,NA,2.88661476210739,3.73764664219483,NA,NA,2.50243295081215,4.79322114500338,2.25128790375288,5.63630831137426,NA,NA,0,0,2.84347494544395,7.76631941830285,2.03452812245482,7.35301233898255,2.45070640331004,6.93750325629478,2.39015997511037,4.91872313187266,2.06713184975142,6.84528575354236,2.15848187919367,5.33200222195196,2.47025572618835,8,pulD
"54687_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25583245146379,5.57138698750992,NA,NA,NA,NA,2.25583245146379,5.57138698750992,2.46976985542286,24,hypothetical_protein
"7129_pfkB_2",NA,NA,NA,NA,NA,NA,NA,NA,3.22010777018677,7.87001988936916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22010777018677,7.87001988936916,2.44402375666846,24,pfkB
"50932_virB4_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34823810191044,3.28639214675483,NA,NA,NA,NA,1.34823810191044,3.28639214675483,2.43754581783296,24,virB4_1
"48665_putative_transporter",NA,NA,NA,NA,NA,NA,3.5441156687662,8.63358872399691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5441156687662,8.63358872399691,2.43603469268329,24,putative_transporter
"68643_apolipoprotein_N-acyltransferase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17945546737554,2.86816785612722,1.17945546737554,2.86816785612722,2.43177291170586,24,apolipoprotein_N-acyltransferase
"16109_Procyclic_acidic_repetitive_protein_-PARP-",NA,NA,3.60383288077706,7.13749130734711,NA,NA,3.01970312894189,8.96299412337376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31176800485947,8.05024271536044,2.43079910897987,22,procyclic_acidic_repetitive_protein_-PARP-
"32676_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54606972617339,3.73696975957041,NA,NA,NA,NA,NA,NA,NA,NA,1.54606972617339,3.73696975957041,2.41707711903758,24,hypothetical_protein
"60385_flgE",NA,NA,NA,NA,NA,NA,4.18986088609039,10.1269476299455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18986088609039,10.1269476299455,2.4170128568147,24,flgE
"16474_putative_transporter",3.10501962661311,8.12603873808394,3.26575222308939,8.88941334712406,4.39827586560441,8.54507149474398,NA,NA,NA,NA,3.83751134520961,8.63677796693996,3.47510176125875,7.22874741769086,2.81592399442883,8.94395368879979,3.29976878301294,9.33470915447074,2.23431819423546,8.71119936585364,2.51228179828475,7.87199541731862,6.34046556739768,8.90511375071427,3.47830830712462,7.65395034074832,3.5238843151145,8.44063369840802,2.39526413004104,4,putative_transporter
"15200_Phage-related_baseplate_assembly_protein",NA,NA,0.164750230536344,0.39411458598199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164750230536344,0.39411458598199,2.39219444306057,24,phage-related_baseplate_assembly_protein
"29308_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636903891453698,1.51787513897659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636903891453698,1.51787513897659,2.38320908278974,24,hypothetical_protein
"22230_gspD_5",NA,NA,NA,NA,NA,NA,2.83060693993771,7.10516711011926,NA,NA,NA,NA,3.07758713228911,6.96703278885246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95409703611341,7.03609994948586,2.38181070678132,22,gspD
"29325_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.0307736811576,2.41872050100643,NA,NA,0.5153868405788,1.20936025050321,2.3465097578841,22,hypothetical_protein
"39515_hypothetical_protein",NA,NA,NA,NA,1.06372642890361,2.49545033025658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06372642890361,2.49545033025658,2.345951235628,24,hypothetical_protein
"26915_Bacteriophage_lambda_tail_assembly_protein_I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982807766565677,2.30281952690968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982807766565677,2.30281952690968,2.34310269540976,24,bacteriophage_lambda_tail_assembly_protein_I
"29351_TrbL-VirB6_plasmid_conjugal_transfer_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91221777503639,4.47619458426854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91221777503639,4.47619458426854,2.34083933467429,24,trbL-VirB6_plasmid_conjugal_transfer_protein
"50933_virB4_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45692755455698,3.40938521138686,NA,NA,NA,NA,1.45692755455698,3.40938521138686,2.34011993302136,24,virB4_2
"15078_fliR_1",0.30087593320246,0,1.99374375693486,1.81929823207115,0.416340305430264,0.872080170529479,1.29702957274023,6.00858588953577,0.235693142224847,3.56138072819339,0.546553398072768,1.91281610087779,0.64036847586356,0.994093247837226,0.567119333908765,0.489830518519667,0.200032421455907,0.227223346147003,0.181838263878401,0,0.296719965918639,0,0.726691684590199,1.43592786447884,NA,NA,0.616917187851742,1.44343634151586,2.33975705319909,2,fliR
"53839_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84092304446917,4.29732375539933,NA,NA,NA,NA,1.84092304446917,4.29732375539933,2.3343310130807,24,hypothetical_protein
"16720_hypothetical_protein",0.530275818801331,0.479123385248699,0.823407175824798,1.06353560232026,1.02137457439573,3.11570998932886,0.63995691797334,0,0.748393207130181,0.928435141077728,NA,NA,0.784453061485271,0,0.56977735238926,0.948085749277615,NA,NA,0.886854303411451,5.48122490599451,1.09577922459982,6.21598326061395,1.3781499520758,1.56572956312914,0.37930790921865,0.752606857874397,0.805248136118695,1.86822131407865,2.32005667604957,4,hypothetical_protein
"61536_mdtC_1",NA,NA,NA,NA,NA,NA,1.57345775546243,3.65039616814017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57345775546243,3.65039616814017,2.31998358740005,24,mdtC
"23772_helix-turn-helix_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808202880964251,1.87435929993986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808202880964251,1.87435929993986,2.3191692879189,24,helix-turn-helix_protein
"9968_cycA_1",NA,NA,NA,NA,NA,NA,3.01287576636809,5.06900524878395,NA,NA,2.7706757485538,5.42194007268885,NA,NA,NA,NA,NA,NA,NA,NA,0.615331332115291,4.2912159505875,NA,NA,NA,NA,2.1329609490124,4.92738709068677,2.31011594139511,20,cycA
"54649_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38068259706158,5.49479307788615,NA,NA,NA,NA,2.38068259706158,5.49479307788615,2.30807461887957,24,hypothetical_protein
"12097_hypothetical_protein",NA,NA,NA,NA,2.97392664595413,5.92035635002115,NA,NA,NA,NA,2.29601569037108,5.39552242643625,1.94969551435465,5.02278154196754,2.15527959962093,4.29600564089456,2.5551341036823,5.54305209616539,1.33013520401296,5.46807179014458,1.16868490973189,0,1.22784297022798,4.45775151802359,2.01394296483853,4.59716812483653,1.96340640031049,4.52230105427662,2.3032934259364,8,hypothetical_protein
"25073_citT_1",NA,NA,NA,NA,1.46198822168868,0.822620043268047,NA,NA,NA,NA,NA,NA,NA,NA,0.416125696694526,0.95279007207767,1.11785342106672,0.901871904061611,NA,NA,0.82787958203206,4.93230615127634,0.381942418060547,2.05578625777681,NA,NA,0.841157867908507,1.93307488569209,2.29811187583441,16,citT
"12046_caiD_2",NA,NA,NA,NA,0.743497040828473,1.4186704950161,NA,NA,NA,NA,0.483193100497866,0,NA,NA,NA,NA,0.677601764094254,0.960078141228613,0.183153546650154,2.39347950209172,NA,NA,NA,NA,NA,NA,0.521861363017687,1.19305703458411,2.28615705076383,18,caiD
"19008_fimA_9",0.978190383842986,4.067737739221,1.12976628006137,2.79716429487251,2.21843127011879,5.24968898051917,NA,NA,0.498170041550768,3.52936449572256,1.90778797887912,3.65164499501636,2.07503620177189,3.82148169480817,0.8791667689003,5.48176019471095,1.29371160323553,4.13175701467204,1.74036707858042,3.675003874372,1.25077376482231,4.53864292611725,4.87305875399237,2.5251124687842,1.72704381772521,3.5265072369872,1.71429199529009,3.91632215965028,2.28451288952532,2,fimA
"69963_tetD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578915973844099,1.32145071140903,0.578915973844099,1.32145071140903,2.28262955439695,24,tetD
"9833_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,0.226894030846368,0.129966716725911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69563991117483,6.53681330629045,NA,NA,NA,NA,1.4612669710106,3.33339001150818,2.28116427568526,22,hypothetical_protein
"65292_Bor_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71029868826599,6.16631541362258,2.71029868826599,6.16631541362258,2.27514238202568,24,bor_protein
"51126_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53865681167262,5.75647944631581,NA,NA,NA,NA,2.53865681167262,5.75647944631581,2.26752959275464,24,hypothetical_protein
"28663_caf1A_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.25657205563902,2.84822215872495,0.628286027819511,1.42411107936247,2.26666043219981,22,caf1A_1
"59930_bifunctional_antitoxin-transcriptional_repressor_RelB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00597434672286,2.26899516649916,NA,NA,1.00597434672286,2.26899516649916,2.25551990852531,24,bifunctional_antitoxin-transcriptional_repressor_RelB
"44163_traI_11",NA,NA,NA,NA,0.501905643518345,1.13196084148734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501905643518345,1.13196084148734,2.25532598827206,24,traI
"54805_rsrIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07242917798585,6.9127145521976,NA,NA,NA,NA,3.07242917798585,6.9127145521976,2.2499182736994,24,rsrIM
"39528_hypothetical_protein",NA,NA,NA,NA,0.606252381814619,1.35364740463623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606252381814619,1.35364740463623,2.23281168906013,24,hypothetical_protein
"7901_xcpW",NA,NA,NA,NA,2.93654146053908,3.41899719248878,2.11836190161727,6.06527047719197,2.52581731292941,3.54922601270899,NA,NA,1.29273477168123,4.19954578287989,NA,NA,1.96147154914745,6.35377793793896,NA,NA,2.44474763005164,6.70719598161125,2.20510798311429,3.59275652994364,1.80305268385192,4.70031646085301,2.16097941161654,4.82338579695206,2.23203690466625,10,xcpW
